,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
608,28,Rome,Internazionali BNL d'Italia,2007-05-10,Masters,Outdoor,Clay,3rd Round,3,Gonzalez F.,Massu N.,6.0,59.0,2535.0,615.0,6.0,7.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.36,3.0,1.5,2.55,1.48,2.53,1.446,3.04,1.45,2.65,2007-416,Rome Masters,Clay,56,M,2007-05-10,44,103602,6.0,,Gonzalez F.,R,183.0,CHI,26.7707049966,6.0,2535.0,103454,,Q,Massu N.,R,183.0,CHI,27.5728952772,59.0,615.0,6-7(4) 6-3 6-4,3,R16,180.0,2.0,1.0,88.0,62.0,44.0,15.0,15.0,3.0,6.0,0.0,3.0,114.0,82.0,49.0,14.0,16.0,6.0,12.0
609,28,Rome,Internazionali BNL d'Italia,2007-05-10,Masters,Outdoor,Clay,3rd Round,3,Volandri F.,Federer R.,53.0,1.0,682.0,7290.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,12.0,1.02,12.0,1.02,9.25,1.04,13.05,1.066,10.0,1.05,2007-416,Rome Masters,Clay,56,M,2007-05-10,41,103835,,WC,Volandri F.,R,183.0,ITA,25.6673511294,53.0,682.0,103819,1.0,,Federer R.,R,185.0,SUI,25.7440109514,1.0,7290.0,6-2 6-4,3,R16,78.0,0.0,2.0,62.0,46.0,33.0,7.0,9.0,6.0,7.0,5.0,4.0,54.0,24.0,17.0,11.0,9.0,4.0,8.0
610,28,Rome,Internazionali BNL d'Italia,2007-05-10,Masters,Outdoor,Clay,3rd Round,3,Davydenko N.,Starace P.,4.0,63.0,2805.0,599.0,4.0,6.0,6.0,2.0,7.0,5.0,,,,,2.0,1.0,Completed,1.83,1.83,1.93,1.83,1.75,2.0,1.926,1.98,1.8,1.96,2007-416,Rome Masters,Clay,56,M,2007-05-10,46,103786,4.0,,Davydenko N.,R,178.0,RUS,25.9274469541,4.0,2805.0,103808,,WC,Starace P.,R,188.0,ITA,25.8124572211,63.0,599.0,4-6 6-2 7-5,3,R16,154.0,4.0,5.0,87.0,57.0,43.0,15.0,15.0,7.0,10.0,0.0,3.0,99.0,73.0,44.0,11.0,15.0,7.0,12.0
611,28,Rome,Internazionali BNL d'Italia,2007-05-10,Masters,Outdoor,Clay,3rd Round,3,Berdych T.,Acasuso J.,12.0,36.0,1940.0,845.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.65,2.2,1.6,2.3,1.667,2.4,1.7,2.1,2007-416,Rome Masters,Clay,56,M,2007-05-10,42,104607,12.0,,Berdych T.,R,196.0,CZE,21.6344969199,12.0,1940.0,104076,,,Acasuso J.,R,190.0,ARG,24.5448323066,36.0,845.0,6-1 6-2,3,R16,58.0,2.0,3.0,45.0,26.0,22.0,10.0,8.0,1.0,2.0,1.0,3.0,40.0,14.0,8.0,8.0,7.0,3.0,8.0
612,28,Rome,Internazionali BNL d'Italia,2007-05-10,Masters,Outdoor,Clay,3rd Round,3,Robredo T.,Simon G.,7.0,58.0,2475.0,615.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.57,2.35,1.55,2.35,1.524,2.78,1.6,2.28,2007-416,Rome Masters,Clay,56,M,2007-05-10,45,103990,7.0,,Robredo T.,R,180.0,ESP,25.015742642,7.0,2475.0,104468,,,Simon G.,R,183.0,FRA,22.3572895277,58.0,615.0,6-2 6-2,3,R16,67.0,1.0,0.0,39.0,27.0,23.0,7.0,8.0,0.0,1.0,0.0,3.0,47.0,29.0,15.0,6.0,8.0,2.0,7.0
613,28,Rome,Internazionali BNL d'Italia,2007-05-10,Masters,Outdoor,Clay,3rd Round,3,Djokovic N.,Baghdatis M.,5.0,18.0,2720.0,1335.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.33,3.2,1.35,3.1,1.334,3.69,1.3,3.4,2007-416,Rome Masters,Clay,56,M,2007-05-10,47,104925,5.0,,Djokovic N.,R,188.0,SRB,19.9589322382,5.0,2720.0,104571,,,Baghdatis M.,R,183.0,CYP,21.8863791923,18.0,1335.0,6-2 7-5,3,R16,95.0,4.0,1.0,63.0,35.0,20.0,16.0,10.0,2.0,5.0,4.0,2.0,65.0,27.0,17.0,14.0,10.0,4.0,10.0
614,28,Rome,Internazionali BNL d'Italia,2007-05-10,Masters,Outdoor,Clay,3rd Round,3,Nadal R.,Youzhny M.,2.0,16.0,4875.0,1645.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.06,8.0,1.05,9.0,1.09,6.68,1.129,8.07,1.1,6.5,2007-416,Rome Masters,Clay,56,M,2007-05-10,48,104745,2.0,,Nadal R.,L,185.0,ESP,20.9253935661,2.0,4875.0,104022,15.0,,Youzhny M.,R,183.0,RUS,24.8651608487,16.0,1645.0,6-2 6-2,3,R16,86.0,1.0,0.0,41.0,28.0,21.0,11.0,8.0,0.0,0.0,3.0,1.0,66.0,41.0,24.0,9.0,8.0,10.0,14.0
615,28,Rome,Internazionali BNL d'Italia,2007-05-13,Masters,Outdoor,Clay,The Final,3,Nadal R.,Gonzalez F.,2.0,6.0,4875.0,2535.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.16,5.0,1.17,4.67,1.198,5.55,1.2,4.5,2007-414,Hamburg Masters,Clay,56,M,2007-05-13,52,104745,2.0,,Nadal R.,L,185.0,ESP,20.9445585216,2.0,4875.0,103602,5.0,,Gonzalez F.,R,183.0,CHI,26.7898699521,5.0,2760.0,6-4 6-4,3,QF,100.0,0.0,0.0,54.0,40.0,31.0,8.0,10.0,3.0,4.0,2.0,2.0,68.0,46.0,29.0,9.0,10.0,6.0,9.0
616,29,Hamburg,Hamburg TMS,2007-05-14,Masters,Outdoor,Clay,1st Round,3,Clement A.,Stepanek R.,50.0,29.0,720.0,955.0,6.0,3.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,2.75,1.4,2.6,1.48,2.6,1.45,3.05,1.444,2.5,1.5,2007-414,Hamburg Masters,Clay,56,M,2007-05-14,12,103096,,,Clement A.,R,173.0,FRA,29.4045174538,50.0,720.0,103285,,,Stepanek R.,R,185.0,CZE,28.4599589322,29.0,955.0,6-3 6-7(4) 6-3,3,R64,144.0,2.0,5.0,105.0,48.0,37.0,31.0,16.0,2.0,4.0,8.0,3.0,92.0,53.0,35.0,21.0,14.0,3.0,7.0
617,29,Hamburg,Hamburg TMS,2007-05-14,Masters,Outdoor,Clay,1st Round,3,Almagro N.,Verkerk M.,52.0,779.0,700.0,16.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.06,8.0,1.05,9.0,,,1.083,11.0,1.05,10.0,2007-414,Hamburg Masters,Clay,56,M,2007-05-14,13,104597,,,Almagro N.,R,183.0,ESP,21.7275838467,52.0,700.0,103280,,,Verkerk M.,R,196.0,NED,28.5338809035,779.0,16.0,6-1 6-3,3,R64,52.0,5.0,2.0,46.0,31.0,23.0,10.0,8.0,0.0,0.0,2.0,1.0,45.0,27.0,15.0,8.0,8.0,1.0,5.0
618,29,Hamburg,Hamburg TMS,2007-05-14,Masters,Outdoor,Clay,1st Round,3,Simon G.,Gicquel M.,54.0,41.0,675.0,792.0,6.0,1.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.7,2.1,1.85,1.9,1.847,2.08,1.64,2.2,2007-414,Hamburg Masters,Clay,56,M,2007-05-14,18,104468,,,Simon G.,R,183.0,FRA,22.3764544832,54.0,675.0,102967,,,Gicquel M.,R,188.0,FRA,30.12183436,41.0,792.0,6-1 6-0,3,R64,52.0,10.0,1.0,49.0,30.0,20.0,10.0,7.0,4.0,5.0,0.0,1.0,34.0,19.0,6.0,4.0,6.0,0.0,6.0
619,29,Hamburg,Hamburg TMS,2007-05-14,Masters,Outdoor,Clay,1st Round,3,Serra F.,Bolelli S.,80.0,76.0,510.0,523.0,6.0,7.0,6.0,2.0,6.0,2.0,,,,,2.0,1.0,Completed,2.0,1.72,2.0,1.77,1.87,1.87,2.13,1.813,1.94,1.82,2007-414,Hamburg Masters,Clay,56,M,2007-05-14,6,103722,,Q,Serra F.,R,180.0,FRA,26.2039698836,80.0,510.0,104620,,Q,Bolelli S.,R,183.0,ITA,21.5961670089,76.0,523.0,6-7(3) 6-2 6-2,3,R64,118.0,9.0,1.0,78.0,51.0,42.0,18.0,14.0,1.0,1.0,4.0,1.0,104.0,82.0,47.0,10.0,14.0,7.0,11.0
620,29,Hamburg,Hamburg TMS,2007-05-14,Masters,Outdoor,Clay,1st Round,3,Andreev I.,Tursunov D.,164.0,24.0,265.0,1150.0,6.0,2.0,1.0,0.0,,,,,,,1.0,0.0,Retired,1.16,4.5,1.2,4.4,1.17,4.67,1.172,6.3,1.2,4.3,2007-414,Hamburg Masters,Clay,56,M,2007-05-14,23,104214,,,Andreev I.,R,185.0,RUS,23.832991102,164.0,265.0,104098,,,Tursunov D.,R,185.0,RUS,24.4188911704,24.0,1150.0,6-2 1-0 RET,3,R64,35.0,5.0,1.0,30.0,24.0,20.0,2.0,5.0,2.0,2.0,1.0,0.0,23.0,10.0,6.0,4.0,4.0,1.0,3.0
621,29,Hamburg,Hamburg TMS,2007-05-14,Masters,Outdoor,Clay,1st Round,3,Monaco J.,Hrbaty D.,48.0,25.0,730.0,1068.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.39,2.75,1.45,2.7,1.4,2.85,1.415,3.21,1.43,2.74,2007-414,Hamburg Masters,Clay,56,M,2007-05-14,1,104338,,Q,Monaco J.,R,185.0,ARG,23.1238877481,48.0,730.0,103103,,,Hrbaty D.,R,183.0,SVK,29.3552361396,25.0,1068.0,6-2 6-2,3,R64,61.0,3.0,1.0,47.0,32.0,18.0,11.0,8.0,0.0,2.0,2.0,6.0,51.0,22.0,13.0,6.0,8.0,2.0,8.0
622,29,Hamburg,Hamburg TMS,2007-05-14,Masters,Outdoor,Clay,1st Round,3,Gasquet R.,Gaudio G.,13.0,63.0,1795.0,580.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.19,4.33,1.16,5.0,1.17,4.67,1.172,6.3,1.15,5.1,2007-414,Hamburg Masters,Clay,56,M,2007-05-14,21,104755,11.0,,Gasquet R.,R,185.0,FRA,20.9034907598,13.0,1870.0,103292,,,Gaudio G.,R,175.0,ARG,28.4271047228,63.0,580.0,6-1 6-4,3,R64,58.0,2.0,0.0,46.0,25.0,19.0,14.0,9.0,0.0,1.0,0.0,2.0,41.0,24.0,14.0,7.0,8.0,2.0,6.0
623,29,Hamburg,Hamburg TMS,2007-05-14,Masters,Outdoor,Clay,1st Round,3,Soderling R.,Ginepri R.,27.0,49.0,1013.0,720.0,4.0,6.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,1.19,4.33,1.16,5.0,1.21,4.06,1.182,6.0,1.18,4.6,2007-414,Hamburg Masters,Clay,56,M,2007-05-14,5,104417,,,Soderling R.,R,193.0,SWE,22.7460643395,27.0,1013.0,104068,,,Ginepri R.,R,183.0,USA,24.5995893224,49.0,720.0,4-6 6-4 6-3,3,R64,109.0,5.0,3.0,80.0,47.0,38.0,17.0,14.0,1.0,3.0,4.0,1.0,100.0,66.0,40.0,17.0,15.0,7.0,11.0
624,29,Hamburg,Hamburg TMS,2007-05-14,Masters,Outdoor,Clay,1st Round,3,Hewitt L.,Calleri A.,22.0,28.0,1240.0,1000.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.45,1.53,2.2,1.63,2.5,1.625,2.5,1.5,2007-414,Hamburg Masters,Clay,56,M,2007-05-14,16,103720,16.0,,Hewitt L.,R,180.0,AUS,26.2149212868,21.0,1255.0,102860,,,Calleri A.,R,183.0,ARG,30.6611909651,28.0,1000.0,6-3 6-4,3,R64,80.0,4.0,2.0,57.0,30.0,21.0,20.0,10.0,2.0,3.0,8.0,1.0,56.0,26.0,19.0,16.0,9.0,9.0,12.0
625,29,Hamburg,Hamburg TMS,2007-05-14,Masters,Outdoor,Clay,1st Round,3,Ferrer D.,Bjorkman J.,14.0,40.0,1725.0,805.0,6.0,4.0,3.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.05,9.0,1.06,8.5,1.04,9.25,1.05,16.0,1.06,8.5,2007-414,Hamburg Masters,Clay,56,M,2007-05-14,4,103970,12.0,,Ferrer D.,R,175.0,ESP,25.1143052704,14.0,1725.0,102035,,,Bjorkman J.,R,183.0,SWE,35.1403148528,40.0,805.0,6-4 3-6 6-2,3,R64,123.0,0.0,1.0,87.0,57.0,29.0,14.0,13.0,6.0,12.0,0.0,6.0,89.0,55.0,34.0,10.0,14.0,8.0,16.0
626,29,Hamburg,Hamburg TMS,2007-05-14,Masters,Outdoor,Clay,1st Round,3,Berdych T.,Verdasco F.,12.0,39.0,1990.0,815.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.33,3.25,1.4,2.85,1.4,2.85,1.391,3.36,1.4,2.85,2007-414,Hamburg Masters,Clay,56,M,2007-05-14,10,104607,10.0,,Berdych T.,R,196.0,CZE,21.6536618754,12.0,1990.0,104269,,,Verdasco F.,L,188.0,ESP,23.4934976044,39.0,815.0,7-6(6) 6-4,3,R64,89.0,2.0,4.0,73.0,45.0,34.0,16.0,11.0,1.0,2.0,1.0,5.0,67.0,47.0,32.0,10.0,11.0,0.0,2.0
627,29,Hamburg,Hamburg TMS,2007-05-14,Masters,Outdoor,Clay,1st Round,3,Kohlschreiber P.,Baghdatis M.,33.0,18.0,875.0,1375.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.55,2.4,1.58,2.28,1.578,2.63,1.57,2.35,2007-414,Hamburg Masters,Clay,56,M,2007-05-14,22,104259,,WC,Kohlschreiber P.,R,178.0,GER,23.575633128,33.0,875.0,104571,14.0,,Baghdatis M.,R,183.0,CYP,21.9055441478,18.0,1375.0,7-5 6-3,3,R64,80.0,2.0,1.0,62.0,48.0,33.0,6.0,10.0,3.0,5.0,3.0,4.0,71.0,40.0,27.0,12.0,11.0,5.0,10.0
628,29,Hamburg,Hamburg TMS,2007-05-14,Masters,Outdoor,Clay,1st Round,3,Safin M.,Massu N.,26.0,51.0,1065.0,700.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.8,1.9,1.88,1.88,1.87,1.87,1.813,2.13,1.96,1.8,2007-414,Hamburg Masters,Clay,56,M,2007-05-14,2,103498,,,Safin M.,R,193.0,RUS,27.2936344969,26.0,1065.0,103454,,Q,Massu N.,R,183.0,CHI,27.5920602327,51.0,700.0,7-6(7) 6-4,3,R64,121.0,5.0,1.0,75.0,47.0,33.0,16.0,11.0,6.0,9.0,1.0,3.0,77.0,48.0,31.0,14.0,11.0,4.0,8.0
629,29,Hamburg,Hamburg TMS,2007-05-15,Masters,Outdoor,Clay,1st Round,3,Hernandez O.,Becker B.,69.0,43.0,556.0,754.0,6.0,3.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.4,2.75,1.37,3.0,1.45,2.6,1.467,2.94,1.47,2.6,2007-414,Hamburg Masters,Clay,56,M,2007-05-15,24,103169,,Q,Hernandez O.,R,180.0,ESP,29.0924024641,69.0,556.0,103794,,,Becker B.,R,178.0,GER,25.9082819986,44.0,754.0,6-3 6-7(2) 6-3,3,R64,184.0,8.0,6.0,115.0,78.0,54.0,20.0,16.0,5.0,6.0,7.0,3.0,126.0,62.0,48.0,26.0,14.0,10.0,13.0
630,29,Hamburg,Hamburg TMS,2007-05-15,Masters,Outdoor,Clay,1st Round,3,Moya C.,Fish M.,36.0,30.0,860.0,900.0,6.0,0.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.25,3.75,1.25,3.85,1.28,3.46,1.287,4.19,1.25,3.8,2007-414,Hamburg Masters,Clay,56,M,2007-05-15,11,102845,,,Moya C.,R,190.0,ESP,30.7104722793,36.0,860.0,103888,,,Fish M.,R,188.0,USA,25.4264202601,30.0,900.0,6-0 6-3,3,R64,61.0,1.0,1.0,42.0,27.0,24.0,7.0,7.0,2.0,2.0,1.0,2.0,61.0,36.0,22.0,7.0,8.0,5.0,10.0
631,29,Hamburg,Hamburg TMS,2007-05-15,Masters,Outdoor,Clay,1st Round,3,Nieminen J.,Summerer T.,23.0,219.0,1170.0,176.0,6.0,1.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.2,4.33,1.2,4.4,1.2,4.25,1.25,4.6,1.2,4.3,2007-414,Hamburg Masters,Clay,56,M,2007-05-15,8,103813,,,Nieminen J.,L,185.0,FIN,25.8069815195,23.0,1170.0,104121,,WC,Summerer T.,R,185.0,GER,24.2792607803,219.0,176.0,6-1 7-6(5),3,R64,87.0,3.0,1.0,65.0,48.0,34.0,12.0,10.0,3.0,4.0,1.0,0.0,63.0,36.0,22.0,13.0,9.0,2.0,5.0
632,29,Hamburg,Hamburg TMS,2007-05-15,Masters,Outdoor,Clay,1st Round,3,Benneteau J.,Schuettler R.,38.0,135.0,822.0,323.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.42,2.8,1.4,2.85,1.457,2.99,1.44,2.7,2007-414,Hamburg Masters,Clay,56,M,2007-05-15,7,103898,,,Benneteau J.,R,185.0,FRA,25.3963039014,38.0,822.0,102783,,WC,Schuettler R.,R,180.0,GER,31.0499657769,135.0,323.0,7-6(2) 6-2,3,R64,100.0,3.0,1.0,67.0,53.0,33.0,9.0,10.0,5.0,7.0,0.0,1.0,66.0,34.0,21.0,14.0,10.0,4.0,8.0
633,29,Hamburg,Hamburg TMS,2007-05-15,Masters,Outdoor,Clay,1st Round,3,Volandri F.,Murray A.,34.0,10.0,872.0,2120.0,1.0,5.0,,,,,,,,,0.0,0.0,Retired,1.72,2.0,1.62,2.25,1.65,2.15,1.826,2.11,1.67,2.15,2007-414,Hamburg Masters,Clay,56,M,2007-05-15,15,103835,,,Volandri F.,R,183.0,ITA,25.6865160849,34.0,872.0,104918,9.0,,Murray A.,R,190.0,GBR,19.9972621492,10.0,2120.0,1-5 RET,3,R64,34.0,1.0,1.0,26.0,17.0,7.0,2.0,3.0,2.0,5.0,0.0,1.0,19.0,13.0,9.0,3.0,3.0,2.0,3.0
634,29,Hamburg,Hamburg TMS,2007-05-15,Masters,Outdoor,Clay,1st Round,3,Mayer F.,Youzhny M.,45.0,15.0,750.0,1685.0,6.0,4.0,2.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,4.0,1.22,3.85,1.25,4.06,1.21,4.18,1.287,3.8,1.25,2007-414,Hamburg Masters,Clay,56,M,2007-05-15,9,104252,,,Mayer F.,R,190.0,GER,23.6057494867,42.0,788.0,104022,13.0,,Youzhny M.,R,183.0,RUS,24.8843258042,15.0,1685.0,6-4 2-6 7-6(5),3,R64,131.0,2.0,1.0,104.0,71.0,39.0,18.0,15.0,4.0,9.0,4.0,2.0,97.0,56.0,39.0,19.0,15.0,11.0,15.0
635,29,Hamburg,Hamburg TMS,2007-05-15,Masters,Outdoor,Clay,1st Round,3,Melzer J.,Waske A.,35.0,112.0,865.0,377.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.5,2.55,1.5,2.45,1.552,2.71,1.44,2.7,2007-414,Hamburg Masters,Clay,56,M,2007-05-15,20,103781,,,Melzer J.,L,183.0,AUT,25.9767282683,35.0,865.0,102565,,WC,Waske A.,R,188.0,GER,32.1204654346,112.0,377.0,6-3 6-4,3,R64,76.0,2.0,1.0,43.0,31.0,25.0,9.0,9.0,1.0,2.0,4.0,6.0,74.0,47.0,29.0,10.0,10.0,2.0,6.0
636,29,Hamburg,Hamburg TMS,2007-05-15,Masters,Outdoor,Clay,2nd Round,3,Ferrer D.,Soderling R.,14.0,27.0,1725.0,1013.0,1.0,6.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,1.66,2.1,1.7,2.1,1.73,2.03,1.735,2.26,1.67,2.15,2007-414,Hamburg Masters,Clay,56,M,2007-05-15,27,103970,12.0,,Ferrer D.,R,175.0,ESP,25.1143052704,14.0,1725.0,104417,,,Soderling R.,R,193.0,SWE,22.7460643395,27.0,1013.0,1-6 6-3 6-2,3,R32,90.0,0.0,2.0,65.0,38.0,26.0,16.0,12.0,1.0,4.0,1.0,0.0,68.0,38.0,25.0,13.0,12.0,3.0,7.0
637,29,Hamburg,Hamburg TMS,2007-05-15,Masters,Outdoor,Clay,2nd Round,3,Ljubicic I.,Serra F.,8.0,80.0,2220.0,510.0,4.0,6.0,6.0,2.0,6.0,2.0,,,,,2.0,1.0,Completed,1.5,2.5,1.55,2.4,1.58,2.28,1.606,2.55,1.55,2.38,2007-414,Hamburg Masters,Clay,56,M,2007-05-15,28,103344,7.0,,Ljubicic I.,R,193.0,CRO,28.1533196441,8.0,2220.0,103722,,Q,Serra F.,R,180.0,FRA,26.2039698836,80.0,510.0,4-6 6-2 6-2,3,R32,113.0,13.0,1.0,94.0,52.0,39.0,20.0,13.0,11.0,13.0,2.0,1.0,80.0,56.0,31.0,13.0,13.0,8.0,13.0
638,29,Hamburg,Hamburg TMS,2007-05-15,Masters,Outdoor,Clay,2nd Round,3,Almagro N.,Robredo T.,52.0,7.0,700.0,2595.0,6.0,7.0,6.0,2.0,6.0,4.0,,,,,2.0,1.0,Completed,2.37,1.53,2.25,1.62,2.3,1.6,2.71,1.552,2.28,1.6,2007-414,Hamburg Masters,Clay,56,M,2007-05-15,33,104597,,,Almagro N.,R,183.0,ESP,21.7275838467,52.0,700.0,103990,6.0,,Robredo T.,R,180.0,ESP,25.0349075975,7.0,2595.0,6-7(1) 6-2 6-4,3,R32,149.0,4.0,3.0,109.0,67.0,42.0,24.0,15.0,7.0,10.0,3.0,4.0,102.0,67.0,40.0,19.0,15.0,10.0,16.0
639,29,Hamburg,Hamburg TMS,2007-05-16,Masters,Outdoor,Clay,2nd Round,3,Moya C.,Berdych T.,36.0,12.0,860.0,1990.0,3.0,6.0,7.0,5.0,7.0,6.0,,,,,2.0,1.0,Completed,3.0,1.36,2.85,1.4,2.75,1.42,3.18,1.42,2.85,1.4,2007-414,Hamburg Masters,Clay,56,M,2007-05-16,31,102845,,,Moya C.,R,190.0,ESP,30.7104722793,36.0,860.0,104607,10.0,,Berdych T.,R,196.0,CZE,21.6536618754,12.0,1990.0,3-6 7-5 7-6(6),3,R32,145.0,5.0,2.0,106.0,69.0,52.0,18.0,16.0,4.0,6.0,3.0,6.0,117.0,67.0,46.0,29.0,17.0,9.0,11.0
640,29,Hamburg,Hamburg TMS,2007-05-16,Masters,Outdoor,Clay,2nd Round,3,Federer R.,Monaco J.,1.0,48.0,7015.0,730.0,6.0,3.0,2.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.05,9.0,1.07,8.0,1.1,6.75,1.085,10.75,1.08,7.5,2007-414,Hamburg Masters,Clay,56,M,2007-05-16,25,103819,1.0,,Federer R.,R,185.0,SUI,25.7631759069,1.0,7015.0,104338,,Q,Monaco J.,R,185.0,ARG,23.1238877481,48.0,730.0,6-3 2-6 6-4,3,R32,117.0,5.0,4.0,93.0,49.0,37.0,22.0,14.0,8.0,11.0,0.0,3.0,83.0,59.0,38.0,12.0,13.0,3.0,6.0
641,29,Hamburg,Hamburg TMS,2007-05-16,Masters,Outdoor,Clay,2nd Round,3,Andreev I.,Kohlschreiber P.,164.0,33.0,265.0,875.0,6.0,7.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,1.9,1.8,1.88,1.88,1.75,2.05,1.909,2.0,1.88,1.88,2007-414,Hamburg Masters,Clay,56,M,2007-05-16,39,104214,,,Andreev I.,R,185.0,RUS,23.832991102,164.0,265.0,104259,,WC,Kohlschreiber P.,R,178.0,GER,23.575633128,33.0,875.0,6-7(3) 6-1 6-4,3,R32,135.0,1.0,2.0,101.0,74.0,48.0,16.0,14.0,4.0,5.0,1.0,1.0,99.0,67.0,41.0,15.0,15.0,7.0,12.0
642,29,Hamburg,Hamburg TMS,2007-05-16,Masters,Outdoor,Clay,2nd Round,3,Nadal R.,Hernandez O.,2.0,69.0,4875.0,556.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.01,15.0,1.02,12.0,1.02,11.5,1.02,36.0,1.02,18.0,2007-414,Hamburg Masters,Clay,56,M,2007-05-16,40,104745,2.0,,Nadal R.,L,185.0,ESP,20.9445585216,2.0,4875.0,103169,,Q,Hernandez O.,R,180.0,ESP,29.0924024641,69.0,556.0,7-5 6-1,3,R32,109.0,0.0,3.0,64.0,52.0,36.0,3.0,9.0,4.0,6.0,1.0,1.0,66.0,43.0,23.0,8.0,10.0,3.0,9.0
643,29,Hamburg,Hamburg TMS,2007-05-16,Masters,Outdoor,Clay,2nd Round,3,Blake J.,Clement A.,9.0,50.0,2180.0,720.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.5,2.55,1.48,2.53,1.524,2.78,1.5,2.5,2007-414,Hamburg Masters,Clay,56,M,2007-05-16,32,103484,8.0,,Blake J.,R,185.0,USA,27.3757700205,9.0,2180.0,103096,,,Clement A.,R,173.0,FRA,29.4045174538,50.0,720.0,6-2 6-3,3,R32,82.0,7.0,2.0,51.0,30.0,26.0,10.0,8.0,4.0,4.0,4.0,0.0,72.0,42.0,26.0,12.0,9.0,4.0,8.0
644,29,Hamburg,Hamburg TMS,2007-05-17,Masters,Outdoor,Clay,2nd Round,3,Acasuso J.,Volandri F.,32.0,34.0,885.0,872.0,3.0,6.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.44,2.62,1.42,2.8,1.42,2.75,1.559,2.69,1.55,2.38,2007-414,Hamburg Masters,Clay,56,M,2007-05-17,34,104076,,,Acasuso J.,R,190.0,ARG,24.5639972621,32.0,885.0,103835,,,Volandri F.,R,183.0,ITA,25.6865160849,34.0,872.0,3-6 7-6(3) 6-3,3,R32,144.0,2.0,5.0,115.0,69.0,41.0,24.0,16.0,7.0,12.0,1.0,2.0,94.0,78.0,45.0,9.0,14.0,2.0,6.0
645,29,Hamburg,Hamburg TMS,2007-05-17,Masters,Outdoor,Clay,2nd Round,3,Djokovic N.,Benneteau J.,6.0,38.0,2735.0,822.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.07,7.5,1.12,6.0,1.11,5.84,1.118,8.65,1.1,6.75,2007-414,Hamburg Masters,Clay,56,M,2007-05-17,29,104925,4.0,,Djokovic N.,R,188.0,SRB,19.9780971937,6.0,2735.0,103898,,,Benneteau J.,R,185.0,FRA,25.3963039014,38.0,822.0,7-6(5) 6-3,3,R32,113.0,9.0,1.0,63.0,44.0,32.0,13.0,10.0,3.0,4.0,3.0,3.0,77.0,46.0,28.0,17.0,11.0,3.0,6.0
