,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
161,7,Montpellier,Open Sud de France,2016-02-01,ATP250,Indoor,Hard,1st Round,3,Zverev A.,Vanni L.,85.0,103.0,651.0,560.0,6.0,7.0,6.0,4.0,7.0,5.0,,,,,2.0,1.0,Completed,1.4,2.75,1.42,2.8,1.44,2.75,1.42,3.09,1.5,3.15,1.41,2.83,2016-0375,Montpellier,Hard,32,A,2016-02-01,271,100644,,,Zverev A.,R,,GER,18.7843942505,85.0,651.0,104563,,,Vanni L.,R,,ITA,30.6611909651,103.0,560.0,6-7(3) 6-4 7-5,3,R32,143.0,9.0,3.0,118.0,79.0,56.0,22.0,17.0,7.0,8.0,12.0,2.0,100.0,54.0,48.0,20.0,17.0,2.0,5.0
162,7,Montpellier,Open Sud de France,2016-02-01,ATP250,Indoor,Hard,1st Round,3,Baghdatis M.,Lacko L.,53.0,109.0,814.0,522.0,7.0,5.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.45,2.7,1.44,2.75,1.43,3.01,1.48,3.01,1.44,2.71,2016-0375,Montpellier,Hard,32,A,2016-02-01,282,104571,8.0,,Baghdatis M.,R,183.0,CYP,30.6255989049,53.0,814.0,105041,,,Lacko L.,R,185.0,SVK,28.2464065708,109.0,522.0,7-5 7-5,3,R32,97.0,9.0,2.0,68.0,39.0,33.0,12.0,12.0,3.0,5.0,0.0,1.0,79.0,50.0,30.0,15.0,12.0,4.0,8.0
163,7,Montpellier,Open Sud de France,2016-02-01,ATP250,Indoor,Hard,1st Round,3,Daniel T.,Istomin D.,97.0,61.0,603.0,781.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.75,1.4,2.7,1.45,2.75,1.44,2.7,1.52,2.75,1.55,2.65,1.46,2016-0375,Montpellier,Hard,32,A,2016-02-01,283,106121,,,Daniel T.,R,,JPN,23.0116358658,97.0,603.0,104797,,,Istomin D.,R,188.0,UZB,29.401779603,61.0,781.0,6-2 6-2,3,R32,55.0,3.0,1.0,38.0,28.0,25.0,7.0,8.0,0.0,0.0,2.0,0.0,53.0,38.0,22.0,5.0,8.0,2.0,6.0
164,7,Montpellier,Open Sud de France,2016-02-02,ATP250,Indoor,Hard,1st Round,3,Bemelmans R.,Sousa J.,107.0,33.0,524.0,1191.0,6.0,4.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,4.0,1.22,4.3,1.2,4.33,1.22,4.81,1.22,4.81,1.23,4.35,1.2,2016-0375,Montpellier,Hard,32,A,2016-02-02,278,105074,,,Bemelmans R.,L,,BEL,28.0492813142,107.0,524.0,105311,6.0,,Sousa J.,R,,POR,26.841889117,33.0,1191.0,6-4 3-6 6-4,3,R32,113.0,10.0,2.0,111.0,81.0,48.0,16.0,14.0,12.0,15.0,5.0,6.0,79.0,49.0,38.0,11.0,15.0,0.0,4.0
165,7,Montpellier,Open Sud de France,2016-02-02,ATP250,Indoor,Hard,1st Round,3,De Schepper K.,Basilashvili N.,156.0,116.0,376.0,503.0,4.0,6.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.4,2.75,1.42,2.8,1.44,2.75,1.43,3.05,1.5,3.05,1.42,2.79,2016-0375,Montpellier,Hard,32,A,2016-02-02,272,104932,,Q,De Schepper K.,L,203.0,FRA,28.6789869952,156.0,376.0,105932,,,Basilashvili N.,R,,RUS,23.9397672827,116.0,503.0,4-6 7-6(4) 6-3,3,R32,121.0,9.0,0.0,91.0,67.0,49.0,15.0,16.0,1.0,3.0,3.0,4.0,105.0,69.0,49.0,17.0,15.0,12.0,14.0
166,7,Montpellier,Open Sud de France,2016-02-02,ATP250,Indoor,Hard,1st Round,3,Berrer M.,Coric B.,121.0,38.0,487.0,1066.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,3.0,1.36,3.0,1.35,3.0,1.4,3.36,1.37,3.45,1.4,3.06,1.37,2016-0375,Montpellier,Hard,32,A,2016-02-02,273,103582,,,Berrer M.,L,193.0,GER,35.5865845311,121.0,487.0,106432,7.0,,Coric B.,R,,CRO,19.2142368241,38.0,1066.0,7-6(5) 6-2,3,R32,79.0,5.0,1.0,52.0,34.0,30.0,11.0,10.0,0.0,1.0,7.0,3.0,67.0,45.0,32.0,6.0,10.0,7.0,10.0
167,7,Montpellier,Open Sud de France,2016-02-02,ATP250,Indoor,Hard,1st Round,3,Brown D.,Darcis S.,133.0,106.0,458.0,532.0,7.0,5.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.61,2.2,1.65,2.15,1.62,2.25,1.87,2.02,1.87,2.4,1.67,2.17,2016-0375,Montpellier,Hard,32,A,2016-02-02,280,104460,,Q,Brown D.,R,196.0,GER,31.1485284052,133.0,458.0,104327,,,Darcis S.,R,178.0,BEL,31.8877481177,106.0,532.0,7-5 7-5,3,R32,89.0,21.0,5.0,92.0,57.0,41.0,18.0,12.0,10.0,11.0,2.0,5.0,73.0,46.0,29.0,14.0,12.0,5.0,8.0
168,7,Montpellier,Open Sud de France,2016-02-02,ATP250,Indoor,Hard,1st Round,3,Gulbis E.,Halys Q.,82.0,171.0,661.0,316.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.5,2.5,1.5,2.62,1.57,2.55,1.57,2.65,1.5,2.54,2016-0375,Montpellier,Hard,32,A,2016-02-02,284,105208,,,Gulbis E.,R,190.0,LAT,27.4223134839,82.0,661.0,111460,,WC,Halys Q.,R,,FRA,19.266255989,171.0,316.0,6-4 6-3,3,R32,68.0,8.0,3.0,57.0,29.0,24.0,18.0,10.0,3.0,3.0,5.0,1.0,55.0,39.0,28.0,8.0,9.0,3.0,5.0
169,7,Montpellier,Open Sud de France,2016-02-02,ATP250,Indoor,Hard,1st Round,3,Millman J.,Benneteau J.,78.0,693.0,701.0,38.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.62,2.25,1.57,2.38,1.67,2.33,1.69,2.38,1.61,2.29,2016-0375,Montpellier,Hard,32,A,2016-02-02,276,105357,,,Millman J.,R,183.0,AUS,26.6338124572,78.0,701.0,103898,,WC,Benneteau J.,R,185.0,FRA,34.1163586585,693.0,38.0,6-3 6-0,3,R32,63.0,11.0,0.0,46.0,36.0,28.0,5.0,8.0,0.0,0.0,3.0,2.0,48.0,32.0,17.0,7.0,7.0,5.0,9.0
170,7,Montpellier,Open Sud de France,2016-02-03,ATP250,Indoor,Hard,2nd Round,3,Berrer M.,De Schepper K.,121.0,156.0,487.0,376.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.62,2.25,1.73,2.1,1.88,2.02,1.88,2.25,1.71,2.11,2016-0375,Montpellier,Hard,32,A,2016-02-03,287,103582,,,Berrer M.,L,193.0,GER,35.5865845311,121.0,487.0,104932,,Q,De Schepper K.,L,203.0,FRA,28.6789869952,156.0,376.0,6-3 6-4,3,R16,79.0,0.0,0.0,58.0,47.0,36.0,3.0,10.0,1.0,2.0,6.0,2.0,60.0,42.0,28.0,7.0,9.0,5.0,8.0
171,7,Montpellier,Open Sud de France,2016-02-03,ATP250,Indoor,Hard,2nd Round,3,Baghdatis M.,Daniel T.,53.0,97.0,814.0,603.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.42,2.8,1.4,3.0,1.5,2.8,1.5,3.0,1.42,2.83,2016-0375,Montpellier,Hard,32,A,2016-02-03,292,104571,8.0,,Baghdatis M.,R,183.0,CYP,30.6255989049,53.0,814.0,106121,,,Daniel T.,R,,JPN,23.0116358658,97.0,603.0,6-2 7-6(7),3,R16,99.0,8.0,1.0,65.0,28.0,26.0,21.0,10.0,4.0,5.0,1.0,1.0,74.0,49.0,34.0,10.0,10.0,4.0,7.0
172,7,Montpellier,Open Sud de France,2016-02-03,ATP250,Indoor,Hard,2nd Round,3,Gasquet R.,Gulbis E.,10.0,82.0,2760.0,661.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.48,2.6,1.5,2.62,1.54,2.66,1.54,2.81,1.48,2.61,2016-0375,Montpellier,Hard,32,A,2016-02-03,293,104755,1.0,,Gasquet R.,R,185.0,FRA,29.6235455168,10.0,2760.0,105208,,,Gulbis E.,R,190.0,LAT,27.4223134839,82.0,661.0,6-4 6-4,3,R16,73.0,3.0,1.0,55.0,37.0,33.0,10.0,10.0,0.0,0.0,9.0,1.0,58.0,40.0,29.0,8.0,10.0,1.0,3.0
173,7,Montpellier,Open Sud de France,2016-02-03,ATP250,Indoor,Hard,2nd Round,3,Zverev A.,Cilic M.,85.0,13.0,651.0,2495.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,4.33,1.2,4.3,1.2,4.5,1.2,5.0,1.21,5.15,1.22,4.43,1.2,2016-0375,Montpellier,Hard,32,A,2016-02-03,286,100644,,,Zverev A.,R,,GER,18.7843942505,85.0,651.0,105227,2.0,,Cilic M.,R,198.0,CRO,27.3429158111,13.0,2495.0,7-6(4) 7-6(1),3,R16,110.0,8.0,1.0,86.0,58.0,41.0,14.0,12.0,6.0,8.0,9.0,1.0,74.0,43.0,29.0,21.0,12.0,1.0,3.0
174,7,Montpellier,Open Sud de France,2016-02-04,ATP250,Indoor,Hard,2nd Round,3,Brown D.,Simon G.,133.0,15.0,458.0,2235.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,4.5,1.18,4.0,1.2,4.5,1.2,5.16,1.2,5.16,1.24,4.47,1.19,2016-0375,Montpellier,Hard,32,A,2016-02-04,291,104460,,Q,Brown D.,R,196.0,GER,31.1485284052,133.0,458.0,104468,3.0,,Simon G.,R,183.0,FRA,31.0965092402,15.0,2235.0,6-4 6-4,3,R16,64.0,10.0,0.0,55.0,36.0,30.0,13.0,10.0,2.0,2.0,1.0,0.0,63.0,42.0,27.0,13.0,10.0,4.0,6.0
175,8,Quito,Ecuador Open,2016-02-01,ATP250,Outdoor,Clay,1st Round,3,Carballes Baena R.,Krajicek A.,129.0,95.0,474.0,608.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.48,2.5,1.5,2.62,1.44,2.99,1.55,2.99,1.47,2.65,2016-7161,Quito,Clay,32,A,2016-02-01,284,106148,,,Carballes Baena R.,R,,ESP,22.8610540726,129.0,474.0,105572,,,Krajicek A.,L,,USA,25.6290212183,95.0,608.0,6-4 6-3,3,R32,72.0,9.0,1.0,48.0,30.0,25.0,12.0,9.0,1.0,1.0,8.0,3.0,66.0,41.0,30.0,9.0,10.0,3.0,6.0
176,8,Quito,Ecuador Open,2016-02-01,ATP250,Outdoor,Clay,1st Round,3,Montanes A.,Kovalik J.,114.0,217.0,507.0,242.0,6.0,3.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.83,1.83,1.88,1.88,1.91,1.91,2.0,1.89,2.04,1.91,1.92,1.85,2016-7161,Quito,Clay,32,A,2016-02-01,280,103656,,,Montanes A.,R,175.0,ESP,35.1813826146,114.0,507.0,106075,,Q,Kovalik J.,R,,SVK,23.241615332,217.0,242.0,6-3 3-6 6-4,3,R32,108.0,6.0,7.0,85.0,49.0,40.0,17.0,14.0,3.0,5.0,6.0,8.0,85.0,57.0,43.0,13.0,14.0,7.0,10.0
177,8,Quito,Ecuador Open,2016-02-01,ATP250,Outdoor,Clay,1st Round,3,Olivo R.,Gonzalez A.,158.0,151.0,366.0,392.0,6.0,7.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,1.57,2.25,1.58,2.3,1.62,2.25,1.74,2.2,1.74,2.35,1.64,2.21,2016-7161,Quito,Clay,32,A,2016-02-01,275,105952,,Q,Olivo R.,R,,ARG,23.8822724162,158.0,366.0,105292,,WC,Gonzalez A.,R,,COL,26.9815195072,151.0,392.0,6-7(1) 6-3 6-3,3,R32,143.0,8.0,12.0,111.0,57.0,41.0,31.0,15.0,7.0,8.0,5.0,4.0,99.0,61.0,42.0,19.0,15.0,6.0,10.0
178,8,Quito,Ecuador Open,2016-02-01,ATP250,Outdoor,Clay,1st Round,3,Falla A.,Lapentti G.,126.0,222.0,481.0,239.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.5,2.5,1.44,2.75,1.48,2.83,1.5,2.9,1.46,2.66,2016-7161,Quito,Clay,32,A,2016-02-01,283,104268,,,Falla A.,L,185.0,COL,32.2162902122,126.0,481.0,104117,,WC,Lapentti G.,R,193.0,ECU,33.0184804928,222.0,239.0,6-2 6-3,3,R32,73.0,3.0,0.0,50.0,32.0,24.0,10.0,9.0,1.0,2.0,5.0,7.0,65.0,42.0,20.0,11.0,8.0,7.0,11.0
179,8,Quito,Ecuador Open,2016-02-02,ATP250,Outdoor,Clay,1st Round,3,Ram R.,Zeballos H.,81.0,118.0,662.0,500.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,4.5,1.18,4.5,1.18,4.5,1.2,4.36,1.25,4.65,1.25,4.3,1.21,2016-7161,Quito,Clay,32,A,2016-02-02,272,104330,,,Ram R.,R,193.0,USA,31.8740588638,81.0,662.0,104547,,,Zeballos H.,L,188.0,ARG,30.765229295,118.0,500.0,6-4 7-6(6),3,R32,82.0,15.0,0.0,64.0,45.0,36.0,14.0,11.0,2.0,2.0,4.0,3.0,66.0,36.0,29.0,18.0,11.0,0.0,1.0
180,8,Quito,Ecuador Open,2016-02-02,ATP250,Outdoor,Clay,1st Round,3,Martin A.,Granollers M.,141.0,303.0,421.0,163.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,3.4,1.3,3.2,1.33,3.0,1.4,3.4,1.36,3.5,1.4,3.18,1.34,2016-7161,Quito,Clay,32,A,2016-02-02,276,105413,,Q,Martin A.,R,180.0,SVK,26.3655030801,141.0,421.0,104719,,,Granollers M.,R,190.0,ESP,29.8069815195,83.0,661.0,7-6(7) 6-2,3,R32,104.0,4.0,3.0,63.0,38.0,29.0,13.0,10.0,4.0,7.0,2.0,2.0,77.0,37.0,23.0,18.0,10.0,8.0,13.0
181,8,Quito,Ecuador Open,2016-02-02,ATP250,Outdoor,Clay,1st Round,3,Lorenzi P.,Escobar G.,59.0,364.0,786.0,126.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.11,6.5,1.12,5.75,1.12,6.0,1.11,7.74,1.14,7.74,1.11,6.4,2016-7161,Quito,Clay,32,A,2016-02-02,282,103893,6.0,,Lorenzi P.,R,183.0,ITA,34.1300479124,59.0,786.0,105271,,WC,Escobar G.,L,,ECU,27.0308008214,364.0,126.0,6-1 6-2,3,R32,92.0,5.0,1.0,63.0,32.0,22.0,20.0,8.0,8.0,8.0,4.0,5.0,54.0,39.0,23.0,5.0,7.0,6.0,10.0
182,8,Quito,Ecuador Open,2016-02-03,ATP250,Outdoor,Clay,1st Round,3,Souza J.,Arguello F.,154.0,137.0,386.0,440.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.83,1.83,1.88,1.88,1.91,1.91,1.98,1.91,2.1,1.91,1.92,1.86,2016-7161,Quito,Clay,32,A,2016-02-03,271,105154,,Q,Souza J.,R,193.0,BRA,27.6824093087,154.0,386.0,106032,,,Arguello F.,R,,ARG,23.4934976044,137.0,440.0,6-3 7-6(7),3,R32,91.0,11.0,1.0,65.0,44.0,37.0,12.0,11.0,1.0,1.0,2.0,1.0,62.0,41.0,29.0,13.0,10.0,1.0,2.0
183,8,Quito,Ecuador Open,2016-02-03,ATP250,Outdoor,Clay,2nd Round,3,Bellucci T.,Montanes A.,35.0,114.0,1140.0,507.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.3,3.4,1.3,3.3,1.33,3.4,1.27,4.18,1.33,4.18,1.28,3.6,2016-7161,Quito,Clay,32,A,2016-02-03,291,105064,3.0,,Bellucci T.,L,188.0,BRA,28.090349076,35.0,1140.0,103656,,,Montanes A.,R,175.0,ESP,35.1813826146,114.0,507.0,6-2 6-4,3,R16,60.0,11.0,3.0,52.0,27.0,23.0,14.0,9.0,1.0,2.0,3.0,4.0,57.0,31.0,19.0,13.0,9.0,4.0,8.0
184,8,Quito,Ecuador Open,2016-02-03,ATP250,Outdoor,Clay,2nd Round,3,Lorenzi P.,Falla A.,59.0,126.0,786.0,481.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.45,2.65,1.44,2.75,1.43,3.05,1.47,3.05,1.41,2.82,2016-7161,Quito,Clay,32,A,2016-02-03,292,103893,6.0,,Lorenzi P.,R,183.0,ITA,34.1300479124,59.0,786.0,104268,,,Falla A.,L,185.0,COL,32.2162902122,126.0,481.0,6-3 6-2,3,R16,66.0,1.0,2.0,54.0,28.0,23.0,14.0,9.0,1.0,2.0,4.0,0.0,49.0,32.0,20.0,6.0,8.0,2.0,6.0
185,8,Quito,Ecuador Open,2016-02-03,ATP250,Outdoor,Clay,2nd Round,3,Tomic B.,Carballes Baena R.,20.0,129.0,1720.0,474.0,6.0,3.0,2.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.44,2.62,1.5,2.5,1.53,2.5,1.53,2.71,1.54,2.78,1.49,2.59,2016-7161,Quito,Clay,32,A,2016-02-03,293,106071,1.0,,Tomic B.,R,193.0,AUS,23.279945243,20.0,1720.0,106148,,,Carballes Baena R.,R,,ESP,22.8610540726,129.0,474.0,6-3 2-6 6-4,3,R16,97.0,9.0,3.0,89.0,59.0,41.0,12.0,14.0,5.0,9.0,14.0,4.0,84.0,43.0,31.0,19.0,13.0,5.0,9.0
186,8,Quito,Ecuador Open,2016-02-04,ATP250,Outdoor,Clay,2nd Round,3,Olivo R.,Verdasco F.,158.0,47.0,366.0,855.0,7.0,6.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,3.0,1.36,2.9,1.4,3.0,1.4,3.45,1.36,3.45,1.42,3.02,1.37,2016-7161,Quito,Clay,32,A,2016-02-04,288,105952,,Q,Olivo R.,R,,ARG,23.8822724162,158.0,366.0,104269,4.0,,Verdasco F.,L,188.0,ESP,32.2135523614,47.0,855.0,7-6(5) 3-6 6-3,3,R16,117.0,15.0,7.0,92.0,45.0,37.0,24.0,15.0,6.0,10.0,6.0,9.0,89.0,53.0,39.0,16.0,15.0,5.0,9.0
187,8,Quito,Ecuador Open,2016-02-04,ATP250,Outdoor,Clay,2nd Round,3,Lopez F.,Souza J.,22.0,154.0,1600.0,386.0,4.0,6.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.36,3.0,1.4,2.85,1.4,3.0,1.38,3.35,1.45,3.38,1.39,2.96,2016-7161,Quito,Clay,32,A,2016-02-04,286,103852,2.0,,Lopez F.,L,188.0,ESP,34.3655030801,22.0,1600.0,105154,,Q,Souza J.,R,193.0,BRA,27.6824093087,154.0,386.0,4-6 7-6(5) 6-2,3,R16,118.0,14.0,4.0,88.0,51.0,43.0,24.0,15.0,3.0,4.0,15.0,2.0,85.0,49.0,43.0,20.0,15.0,1.0,3.0
188,9,Sofia,Garanti Koza Sofia Open,2016-02-01,ATP250,Indoor,Hard,1st Round,3,Rosol L.,Haase R.,46.0,65.0,872.0,762.0,3.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.44,2.62,1.42,2.8,1.44,2.75,1.51,2.73,1.51,2.85,1.44,2.71,2016-7434,Sofia,Hard,32,A,2016-02-01,276,104586,,,Rosol L.,R,196.0,CZE,30.5242984257,46.0,872.0,104898,,,Haase R.,R,190.0,NED,28.8240930869,65.0,762.0,3-6 6-3 6-4,3,R32,107.0,8.0,5.0,89.0,45.0,33.0,25.0,14.0,5.0,7.0,7.0,1.0,94.0,56.0,36.0,21.0,14.0,5.0,8.0
189,9,Sofia,Garanti Koza Sofia Open,2016-02-01,ATP250,Indoor,Hard,1st Round,3,Basic M.,Bhambri Y.,119.0,100.0,496.0,585.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.45,2.7,1.5,2.62,1.48,2.84,1.51,2.84,1.45,2.69,2016-7434,Sofia,Hard,32,A,2016-02-01,280,105806,,Q,Basic M.,R,,BIH,24.5585215606,119.0,496.0,106026,,,Bhambri Y.,R,183.0,IND,23.5783709788,100.0,585.0,6-3 7-6(4),3,R32,85.0,5.0,2.0,70.0,40.0,29.0,15.0,11.0,2.0,5.0,3.0,5.0,68.0,41.0,25.0,12.0,10.0,5.0,9.0
190,9,Sofia,Garanti Koza Sofia Open,2016-02-01,ATP250,Indoor,Hard,1st Round,3,Klizan M.,Lazov A.,44.0,438.0,920.0,95.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.06,10.0,1.06,8.5,1.08,8.0,1.07,10.44,1.08,10.75,1.06,9.08,2016-7434,Sofia,Hard,32,A,2016-02-01,277,105373,7.0,,Klizan M.,L,190.0,SVK,26.559890486,44.0,920.0,105586,,WC,Lazov A.,U,,BUL,25.5660506502,438.0,95.0,6-3 6-0,3,R32,59.0,2.0,3.0,37.0,17.0,15.0,11.0,7.0,1.0,2.0,1.0,2.0,54.0,36.0,20.0,1.0,8.0,5.0,11.0
191,9,Sofia,Garanti Koza Sofia Open,2016-02-02,ATP250,Indoor,Hard,1st Round,3,Copil M.,Chung H.,214.0,56.0,244.0,802.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.75,1.4,2.6,1.45,2.75,1.44,2.9,1.46,3.05,1.48,2.74,1.43,2016-7434,Sofia,Hard,32,A,2016-02-02,283,105657,,Q,Copil M.,R,193.0,ROU,25.2922655715,214.0,244.0,111202,,,Chung H.,R,,KOR,19.704312115,56.0,802.0,6-2 6-3,3,R32,60.0,6.0,3.0,45.0,26.0,22.0,14.0,9.0,0.0,0.0,1.0,2.0,51.0,33.0,19.0,9.0,8.0,4.0,7.0
192,9,Sofia,Garanti Koza Sofia Open,2016-02-02,ATP250,Indoor,Hard,1st Round,3,De Bakker T.,Ebden M.,94.0,104.0,609.0,545.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.45,2.7,1.44,2.75,1.44,2.98,1.47,3.0,1.42,2.8,2016-7434,Sofia,Hard,32,A,2016-02-02,275,105217,,,De Bakker T.,R,193.0,NED,27.3675564682,94.0,609.0,105051,,,Ebden M.,R,188.0,AUS,28.1834360027,104.0,545.0,6-4 6-1,3,R32,60.0,8.0,3.0,44.0,26.0,20.0,11.0,8.0,0.0,1.0,4.0,3.0,69.0,40.0,22.0,10.0,9.0,3.0,8.0
193,9,Sofia,Garanti Koza Sofia Open,2016-02-02,ATP250,Indoor,Hard,1st Round,3,Dzumhur D.,Vesely J.,79.0,51.0,698.0,840.0,6.0,3.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.75,1.4,2.9,1.4,2.75,1.44,3.05,1.43,3.05,1.45,2.81,1.42,2016-7434,Sofia,Hard,32,A,2016-02-02,272,106000,,,Dzumhur D.,R,172.0,BIH,23.7015742642,79.0,698.0,106210,,,Vesely J.,L,,CZE,22.5626283368,51.0,840.0,6-3 3-6 6-3,3,R32,94.0,1.0,4.0,77.0,48.0,33.0,19.0,14.0,3.0,5.0,8.0,4.0,72.0,36.0,27.0,20.0,13.0,4.0,7.0
194,9,Sofia,Garanti Koza Sofia Open,2016-02-02,ATP250,Indoor,Hard,1st Round,3,Kohlschreiber P.,Stakhovsky S.,34.0,66.0,1150.0,745.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.3,3.4,1.3,3.5,1.33,3.62,1.33,3.9,1.3,3.46,2016-7434,Sofia,Hard,32,A,2016-02-02,273,104259,5.0,,Kohlschreiber P.,R,178.0,GER,32.295687885,34.0,1150.0,104660,,,Stakhovsky S.,R,193.0,UKR,30.0698151951,66.0,745.0,6-2 6-2,3,R32,69.0,4.0,1.0,56.0,31.0,22.0,11.0,8.0,3.0,5.0,4.0,3.0,58.0,33.0,14.0,9.0,8.0,6.0,12.0
195,9,Sofia,Garanti Koza Sofia Open,2016-02-02,ATP250,Indoor,Hard,1st Round,3,Muller G.,Jaziri M.,42.0,122.0,970.0,486.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.22,4.0,1.25,3.5,1.25,4.0,1.23,4.6,1.25,4.6,1.23,4.09,2016-7434,Sofia,Hard,32,A,2016-02-02,278,104180,6.0,,Muller G.,L,193.0,LUX,32.733744011,42.0,970.0,104291,,,Jaziri M.,R,185.0,TUN,32.0328542094,122.0,486.0,6-3 6-2,3,R32,61.0,16.0,1.0,43.0,23.0,23.0,13.0,9.0,0.0,0.0,1.0,3.0,47.0,22.0,13.0,14.0,8.0,1.0,4.0
196,9,Sofia,Garanti Koza Sofia Open,2016-02-02,ATP250,Indoor,Hard,1st Round,3,Krajinovic F.,Ilhan M.,101.0,113.0,574.0,516.0,6.0,3.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.1,1.66,2.15,1.65,2.2,1.67,2.05,1.85,2.2,1.85,2.12,1.7,2016-7434,Sofia,Hard,32,A,2016-02-02,284,105936,,,Krajinovic F.,R,185.0,SRB,23.9288158795,101.0,574.0,104947,,WC,Ilhan M.,R,190.0,TUR,28.643394935,113.0,516.0,6-3 3-6 6-4,3,R32,95.0,6.0,1.0,85.0,53.0,38.0,13.0,14.0,6.0,10.0,6.0,6.0,77.0,42.0,32.0,13.0,14.0,4.0,9.0
197,9,Sofia,Garanti Koza Sofia Open,2016-02-03,ATP250,Indoor,Hard,1st Round,3,Mannarino A.,Donskoy E.,49.0,84.0,845.0,657.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.61,2.2,1.65,2.15,1.57,2.38,1.68,2.31,1.74,2.38,1.66,2.19,2016-7434,Sofia,Hard,32,A,2016-02-03,282,105173,8.0,,Mannarino A.,L,183.0,FRA,27.5920602327,49.0,845.0,105539,,,Donskoy E.,R,185.0,RUS,25.7330595483,84.0,657.0,6-2 7-5,3,R32,83.0,3.0,2.0,69.0,42.0,33.0,15.0,10.0,3.0,3.0,4.0,1.0,62.0,39.0,25.0,11.0,10.0,4.0,7.0
198,9,Sofia,Garanti Koza Sofia Open,2016-02-03,ATP250,Indoor,Hard,1st Round,3,Brands D.,Fabbiano T.,134.0,145.0,455.0,411.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.33,3.25,1.33,3.2,1.36,3.25,1.36,3.42,1.38,3.42,1.34,3.18,2016-7434,Sofia,Hard,32,A,2016-02-03,271,104978,,Q,Brands D.,R,196.0,GER,28.5448323066,134.0,455.0,105341,,Q,Fabbiano T.,R,,ITA,26.6858316222,145.0,411.0,7-6(5) 6-3,3,R32,98.0,16.0,11.0,82.0,50.0,39.0,10.0,11.0,7.0,9.0,3.0,6.0,86.0,49.0,31.0,15.0,10.0,6.0,9.0
