,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
289,15,Rio de Janeiro,Rio Open,2014-02-17,ATP500,Outdoor,Clay,1st Round,3,Lajovic D.,Volandri F.,100,81.0,555,658.0,6.0,7.0,6.0,3.0,4.0,0.0,,,,,1.0,1.0,Retired,1.83,1.83,2.05,1.75,2.0,1.73,1.89,2.01,2.1,1.73,2.2,2.01,1.97,1.8,2014-6932,Rio de Janeiro,Clay,32,A,2014-02-17,6,105583,,Q,Lajovic D.,R,180.0,SRB,23.6358658453,100.0,555.0,103835,,,Volandri F.,R,183.0,ITA,32.4517453799,81.0,658.0,6-7(7) 6-3 4-0 RET,3,R32,132.0,4.0,3.0,89.0,47.0,29.0,23.0,12.0,9.0,14.0,0.0,1.0,97.0,55.0,29.0,16.0,13.0,4.0,13.0
290,15,Rio de Janeiro,Rio Open,2014-02-17,ATP500,Outdoor,Clay,1st Round,3,Bagnis F.,Souza J.,125,123.0,456,458.0,7.0,5.0,2.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,2.0,1.72,2.05,1.75,1.91,1.8,1.97,1.92,2.0,1.8,2.1,1.92,1.94,1.81,2014-6932,Rio de Janeiro,Clay,32,A,2014-02-17,10,105487,,Q,Bagnis F.,L,,ARG,23.9726214921,125.0,456.0,105154,,WC,Souza J.,R,193.0,BRA,25.7275838467,123.0,458.0,7-5 2-6 6-2,3,R32,147.0,7.0,5.0,88.0,56.0,37.0,20.0,14.0,3.0,6.0,3.0,2.0,97.0,55.0,32.0,24.0,14.0,5.0,9.0
291,15,Rio de Janeiro,Rio Open,2014-02-18,ATP500,Outdoor,Clay,1st Round,3,Bellucci T.,Giraldo S.,130,60.0,442,773.0,3.0,6.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,2.0,1.72,2.0,1.8,2.1,1.67,1.99,1.9,2.1,1.73,2.1,1.9,1.99,1.78,2014-6932,Rio de Janeiro,Clay,32,A,2014-02-18,14,105064,,WC,Bellucci T.,L,188.0,BRA,26.135523614,130.0,442.0,105053,,,Giraldo S.,R,188.0,COL,26.2258726899,60.0,773.0,3-6 6-4 6-3,3,R32,146.0,3.0,4.0,90.0,58.0,35.0,19.0,14.0,4.0,8.0,8.0,5.0,103.0,47.0,34.0,24.0,14.0,9.0,14.0
292,15,Rio de Janeiro,Rio Open,2014-02-18,ATP500,Outdoor,Clay,1st Round,3,Delbonis F.,Clezar G.,61,163.0,744,326.0,6.0,1.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.38,3.0,1.36,3.0,1.39,3.22,1.33,3.25,1.43,3.25,1.38,2.97,2014-6932,Rio de Janeiro,Clay,32,A,2014-02-18,15,105643,,,Delbonis F.,L,190.0,ARG,23.370294319,61.0,744.0,106105,,WC,Clezar G.,R,,BRA,21.1307323751,163.0,326.0,6-1 6-1,3,R32,56.0,2.0,1.0,40.0,20.0,16.0,14.0,7.0,0.0,0.0,4.0,3.0,49.0,32.0,18.0,2.0,7.0,5.0,10.0
293,15,Rio de Janeiro,Rio Open,2014-02-18,ATP500,Outdoor,Clay,1st Round,3,Andujar P.,Reister J.,40,97.0,1006,581.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.4,2.9,1.4,2.75,1.54,2.62,1.36,3.0,1.54,3.2,1.41,2.83,2014-6932,Rio de Janeiro,Clay,32,A,2014-02-18,8,104665,8.0,,Andujar P.,R,180.0,ESP,28.0684462697,40.0,1006.0,104714,,,Reister J.,R,188.0,GER,27.8795345654,97.0,581.0,6-4 6-3,3,R32,106.0,0.0,2.0,50.0,37.0,23.0,7.0,9.0,3.0,6.0,2.0,2.0,76.0,49.0,27.0,8.0,10.0,4.0,10.0
294,15,Rio de Janeiro,Rio Open,2014-02-18,ATP500,Outdoor,Clay,1st Round,3,Ramos A.,Mayer L.,87,59.0,623,775.0,6.0,2.0,6.0,0.0,,,,,,,2.0,0.0,Completed,2.2,1.61,2.3,1.6,2.25,1.57,2.18,1.75,2.25,1.62,2.35,1.83,2.18,1.66,2014-6932,Rio de Janeiro,Clay,32,A,2014-02-18,3,105077,,,Ramos A.,L,188.0,ESP,26.0862422998,87.0,623.0,104919,,,Mayer L.,R,188.0,ARG,26.7624914442,59.0,775.0,6-2 6-0,3,R32,62.0,0.0,0.0,42.0,25.0,21.0,9.0,7.0,0.0,0.0,2.0,3.0,42.0,21.0,9.0,9.0,7.0,2.0,7.0
295,15,Rio de Janeiro,Rio Open,2014-02-18,ATP500,Outdoor,Clay,1st Round,3,Sousa J.,Granollers M.,48,230.0,907,216.0,2.0,6.0,6.0,3.0,7.0,5.0,,,,,2.0,1.0,Completed,2.37,1.53,2.45,1.52,2.38,1.53,2.46,1.61,2.38,1.57,2.5,1.68,2.38,1.56,2014-6932,Rio de Janeiro,Clay,32,A,2014-02-18,4,105311,,,Sousa J.,R,,POR,24.887063655,48.0,907.0,104719,6.0,,Granollers M.,R,190.0,ESP,27.8521560575,35.0,1120.0,2-6 6-3 7-5,3,R32,148.0,0.0,4.0,119.0,59.0,40.0,31.0,15.0,12.0,15.0,7.0,4.0,75.0,49.0,35.0,15.0,14.0,4.0,7.0
296,15,Rio de Janeiro,Rio Open,2014-02-18,ATP500,Outdoor,Clay,1st Round,3,Monaco J.,Zeballos H.,42,112.0,1000,500.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.4,2.9,1.36,3.0,1.37,3.34,1.36,3.0,1.47,3.34,1.39,2.9,2014-6932,Rio de Janeiro,Clay,32,A,2014-02-18,13,104338,7.0,,Monaco J.,R,185.0,ARG,29.8891170431,42.0,1000.0,104547,,,Zeballos H.,L,188.0,ARG,28.810403833,112.0,500.0,6-3 6-1,3,R32,64.0,1.0,0.0,43.0,33.0,26.0,7.0,8.0,2.0,2.0,2.0,1.0,47.0,23.0,19.0,6.0,8.0,2.0,6.0
297,15,Rio de Janeiro,Rio Open,2014-02-18,ATP500,Outdoor,Clay,1st Round,3,Cuevas P.,Gonzalez A.,231,76.0,215,676.0,6.0,7.0,6.0,1.0,6.0,3.0,,,,,2.0,1.0,Completed,1.5,2.5,1.55,2.4,1.62,2.2,1.58,2.52,1.62,2.25,1.63,2.55,1.55,2.39,2014-6932,Rio de Janeiro,Clay,32,A,2014-02-18,11,104655,,,Cuevas P.,R,180.0,URU,28.128678987,231.0,215.0,105292,,,Gonzalez A.,R,,COL,25.0266940452,76.0,676.0,6-7(0) 6-1 6-3,3,R32,141.0,6.0,4.0,89.0,50.0,36.0,15.0,14.0,8.0,13.0,6.0,4.0,110.0,63.0,41.0,14.0,14.0,9.0,18.0
298,15,Rio de Janeiro,Rio Open,2014-02-18,ATP500,Outdoor,Clay,1st Round,3,Fognini F.,Bedene A.,14,103.0,2260,548.0,7.0,6.0,0.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.2,4.33,1.22,4.0,1.22,4.0,1.26,4.21,1.25,3.75,1.27,4.5,1.22,4.06,2014-6932,Rio de Janeiro,Clay,32,A,2014-02-18,12,104926,3.0,,Fognini F.,R,178.0,ITA,26.7378507871,14.0,2260.0,105379,,Q,Bedene A.,R,181.0,SLO,24.5859000684,103.0,548.0,7-6(5) 0-6 6-1,3,R32,119.0,3.0,6.0,79.0,41.0,26.0,13.0,12.0,4.0,10.0,7.0,3.0,83.0,35.0,19.0,22.0,13.0,2.0,8.0
299,15,Rio de Janeiro,Rio Open,2014-02-18,ATP500,Outdoor,Clay,1st Round,3,Ferrer D.,Chardy J.,4,45.0,5440,940.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.11,6.5,1.13,5.5,1.12,5.5,1.14,6.65,1.14,5.5,1.15,7.6,1.12,5.96,2014-6932,Rio de Janeiro,Clay,32,A,2014-02-18,16,103970,2.0,,Ferrer D.,R,175.0,ESP,31.8795345654,4.0,5440.0,104871,,,Chardy J.,R,188.0,FRA,27.0143737166,45.0,940.0,6-2 6-3,3,R32,68.0,1.0,4.0,55.0,33.0,25.0,10.0,9.0,4.0,6.0,1.0,5.0,53.0,25.0,16.0,7.0,8.0,7.0,12.0
300,15,Rio de Janeiro,Rio Open,2014-02-19,ATP500,Outdoor,Clay,1st Round,3,Montanes A.,Haase R.,72,44.0,701,957.0,6.0,1.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.9,1.4,2.75,1.4,2.47,1.6,2.75,1.44,2.9,1.6,2.64,1.47,2014-6932,Rio de Janeiro,Clay,32,A,2014-02-19,2,103656,,,Montanes A.,R,175.0,ESP,33.2265571526,72.0,701.0,104898,,,Haase R.,R,190.0,NED,26.8692676249,44.0,957.0,6-1 7-6(4),3,R32,84.0,1.0,0.0,63.0,43.0,30.0,16.0,10.0,4.0,5.0,0.0,3.0,70.0,39.0,25.0,13.0,9.0,4.0,7.0
301,15,Rio de Janeiro,Rio Open,2014-02-19,ATP500,Outdoor,Clay,2nd Round,3,Andujar P.,Klizan M.,40,108.0,1006,514.0,,,,,,,,,,,,,Walkover,1.57,2.25,1.6,2.3,1.62,2.2,1.61,2.47,1.62,2.25,1.67,2.47,1.6,2.28,2014-6932,Rio de Janeiro,Clay,32,A,2014-02-19,20,104665,8.0,,Andujar P.,R,180.0,ESP,28.0684462697,40.0,1006.0,105373,,Q,Klizan M.,L,190.0,SVK,24.605065024,108.0,514.0,W/O,3,R16,,,,,,,,,,,,,,,,,,,
302,15,Rio de Janeiro,Rio Open,2014-02-19,ATP500,Outdoor,Clay,2nd Round,3,Robredo T.,Lajovic D.,17,100.0,2050,555.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.13,5.5,1.14,5.0,1.17,5.91,1.14,5.5,1.17,6.25,1.13,5.55,2014-6932,Rio de Janeiro,Clay,32,A,2014-02-19,19,103990,4.0,,Robredo T.,R,180.0,ESP,31.8001368925,17.0,2050.0,105583,,Q,Lajovic D.,R,180.0,SRB,23.6358658453,100.0,555.0,6-2 6-1,3,R16,68.0,2.0,2.0,39.0,18.0,16.0,14.0,7.0,1.0,1.0,1.0,6.0,51.0,20.0,12.0,10.0,8.0,4.0,9.0
303,15,Rio de Janeiro,Rio Open,2014-02-19,ATP500,Outdoor,Clay,2nd Round,3,Bellucci T.,Monaco J.,130,42.0,442,1000.0,4.0,6.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,2.2,1.61,2.1,1.7,2.25,1.57,2.29,1.7,2.2,1.67,2.3,1.77,2.16,1.67,2014-6932,Rio de Janeiro,Clay,32,A,2014-02-19,23,105064,,WC,Bellucci T.,L,188.0,BRA,26.135523614,130.0,442.0,104338,7.0,,Monaco J.,R,185.0,ARG,29.8891170431,42.0,1000.0,4-6 6-3 6-3,3,R16,122.0,3.0,0.0,83.0,41.0,34.0,24.0,14.0,2.0,4.0,0.0,0.0,79.0,57.0,37.0,10.0,14.0,2.0,6.0
304,15,Rio de Janeiro,Rio Open,2014-02-20,ATP500,Outdoor,Clay,2nd Round,3,Ferrer D.,Delbonis F.,4,61.0,5440,744.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.07,9.0,1.07,8.0,1.08,7.0,1.08,9.65,1.08,7.5,1.1,10.5,1.07,8.0,2014-6932,Rio de Janeiro,Clay,32,A,2014-02-20,24,103970,2.0,,Ferrer D.,R,175.0,ESP,31.8795345654,4.0,5440.0,105643,,,Delbonis F.,L,190.0,ARG,23.370294319,61.0,744.0,7-6(2) 6-1,3,R16,87.0,0.0,4.0,53.0,30.0,25.0,13.0,9.0,1.0,2.0,3.0,2.0,78.0,44.0,24.0,15.0,10.0,12.0,16.0
305,15,Rio de Janeiro,Rio Open,2014-02-20,ATP500,Outdoor,Clay,2nd Round,3,Fognini F.,Cuevas P.,14,231.0,2260,215.0,7.0,6.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.22,4.0,1.22,4.0,1.22,4.0,1.26,4.34,1.22,4.0,1.26,4.75,1.22,4.14,2014-6932,Rio de Janeiro,Clay,32,A,2014-02-20,22,104926,3.0,,Fognini F.,R,178.0,ITA,26.7378507871,14.0,2260.0,104655,,,Cuevas P.,R,180.0,URU,28.128678987,231.0,215.0,7-6(1) 4-6 6-3,3,R16,120.0,2.0,3.0,100.0,63.0,45.0,23.0,16.0,1.0,3.0,1.0,2.0,78.0,51.0,38.0,18.0,15.0,0.0,2.0
306,15,Rio de Janeiro,Rio Open,2014-02-20,ATP500,Outdoor,Clay,2nd Round,3,Nadal R.,Montanes A.,1,72.0,14085,701.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.02,19.0,1.02,12.0,1.02,13.0,1.03,17.5,1.02,13.0,1.03,21.0,1.02,15.07,2014-6932,Rio de Janeiro,Clay,32,A,2014-02-20,17,104745,1.0,,Nadal R.,L,185.0,ESP,27.7097878166,1.0,14085.0,103656,,,Montanes A.,R,175.0,ESP,33.2265571526,72.0,701.0,6-1 6-2,3,R16,75.0,0.0,2.0,51.0,33.0,21.0,10.0,7.0,2.0,3.0,0.0,4.0,57.0,36.0,16.0,7.0,8.0,4.0,10.0
307,16,Acapulco,Abierto Mexicano,2014-02-24,ATP500,Outdoor,Hard,1st Round,3,Sela D.,Falla A.,73,79.0,703,662.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.83,1.83,1.88,1.88,1.83,1.83,2.03,1.87,1.91,1.91,2.05,1.94,1.92,1.83,2014-807,Acapulco,Hard,32,A,2014-02-24,6,104534,,,Sela D.,R,175.0,ISR,28.8925393566,73.0,703.0,104268,,Q,Falla A.,L,185.0,COL,30.2806297057,79.0,662.0,6-1 6-4,3,R32,76.0,2.0,2.0,49.0,29.0,22.0,10.0,9.0,1.0,3.0,2.0,3.0,54.0,27.0,15.0,8.0,8.0,3.0,8.0
308,16,Acapulco,Abierto Mexicano,2014-02-25,ATP500,Outdoor,Hard,1st Round,3,Chardy J.,Ebden M.,46,62.0,940,741.0,7.0,5.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.42,2.8,1.4,2.75,1.42,3.07,1.36,3.0,1.42,3.3,1.38,2.94,2014-807,Acapulco,Hard,32,A,2014-02-25,7,104871,,,Chardy J.,R,188.0,FRA,27.0335386721,46.0,940.0,105051,,,Ebden M.,R,188.0,AUS,26.2477754962,62.0,741.0,7-5 6-0,3,R32,66.0,7.0,1.0,52.0,30.0,24.0,15.0,9.0,1.0,1.0,2.0,4.0,46.0,22.0,14.0,11.0,9.0,1.0,5.0
309,16,Acapulco,Abierto Mexicano,2014-02-25,ATP500,Outdoor,Hard,1st Round,3,Querrey S.,Hank T.,56,646.0,800,39.0,6.0,7.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,1.02,17.0,1.04,10.0,1.04,9.0,1.03,18.68,1.04,10.0,1.04,18.75,1.03,12.82,2014-807,Acapulco,Hard,32,A,2014-02-25,3,105023,,,Querrey S.,R,198.0,USA,26.3846680356,56.0,800.0,105853,,WC,Hank T.,U,,MEX,22.4038329911,646.0,39.0,6-7(5) 6-4 6-3,3,R32,116.0,4.0,1.0,80.0,51.0,45.0,21.0,15.0,2.0,2.0,11.0,2.0,103.0,59.0,42.0,27.0,16.0,6.0,9.0
310,16,Acapulco,Abierto Mexicano,2014-02-25,ATP500,Outdoor,Hard,1st Round,3,Anderson K.,Robert S.,21,94.0,1685,595.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.3,3.4,1.29,3.5,1.3,3.82,1.29,3.5,1.31,4.2,1.29,3.5,2014-807,Acapulco,Hard,32,A,2014-02-25,4,104731,5.0,,Anderson K.,R,203.0,RSA,27.7727583847,21.0,1685.0,103565,,Q,Robert S.,R,185.0,FRA,33.7741273101,94.0,595.0,6-2 7-6(7),3,R32,85.0,8.0,2.0,63.0,42.0,36.0,13.0,10.0,0.0,0.0,7.0,4.0,64.0,30.0,24.0,20.0,10.0,4.0,6.0
311,16,Acapulco,Abierto Mexicano,2014-02-25,ATP500,Outdoor,Hard,1st Round,3,Sousa J.,Mannarino A.,44,67.0,991,726.0,1.0,6.0,6.0,2.0,6.0,2.0,,,,,2.0,1.0,Completed,2.0,1.72,2.0,1.8,1.83,1.83,2.06,1.84,2.0,1.8,2.1,1.9,1.96,1.81,2014-807,Acapulco,Hard,32,A,2014-02-25,15,105311,,,Sousa J.,R,,POR,24.9062286105,44.0,991.0,105173,,,Mannarino A.,L,183.0,FRA,25.6563997262,67.0,726.0,1-6 6-2 6-2,3,R32,96.0,2.0,2.0,73.0,45.0,31.0,12.0,11.0,5.0,8.0,3.0,2.0,69.0,41.0,26.0,12.0,12.0,3.0,8.0
312,16,Acapulco,Abierto Mexicano,2014-02-25,ATP500,Outdoor,Hard,1st Round,3,Karlovic I.,Isner J.,55,13.0,827,2320.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.25,1.57,2.25,1.62,2.25,1.57,2.63,1.54,2.25,1.62,2.7,1.67,2.31,1.59,2014-807,Acapulco,Hard,32,A,2014-02-25,5,103333,,,Karlovic I.,R,208.0,CRO,34.9897330595,55.0,827.0,104545,3.0,,Isner J.,R,206.0,USA,28.8323066393,13.0,2320.0,7-6(4) 7-6(5),3,R32,99.0,15.0,2.0,68.0,43.0,36.0,21.0,12.0,1.0,2.0,8.0,1.0,74.0,51.0,42.0,13.0,12.0,1.0,2.0
313,16,Acapulco,Abierto Mexicano,2014-02-26,ATP500,Outdoor,Hard,1st Round,3,Ferrer D.,Kukushkin M.,4,57.0,5370,781.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.13,5.5,1.12,5.5,1.15,6.32,1.13,6.0,1.16,6.7,1.13,5.65,2014-807,Acapulco,Hard,32,A,2014-02-26,1,103970,1.0,,Ferrer D.,R,175.0,ESP,31.8986995209,4.0,5370.0,105062,,,Kukushkin M.,R,183.0,KAZ,26.1656399726,57.0,781.0,6-2 6-3,3,R32,88.0,5.0,1.0,56.0,38.0,29.0,11.0,9.0,2.0,2.0,1.0,3.0,82.0,45.0,27.0,16.0,8.0,13.0,16.0
314,16,Acapulco,Abierto Mexicano,2014-02-26,ATP500,Outdoor,Hard,1st Round,3,Simon G.,Smyczek T.,23,105.0,1485,537.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.38,3.0,1.36,3.0,1.46,2.91,1.4,2.88,1.46,3.2,1.38,2.95,2014-807,Acapulco,Hard,32,A,2014-02-26,13,104468,6.0,,Simon G.,R,183.0,FRA,29.1608487337,23.0,1485.0,105065,,Q,Smyczek T.,R,175.0,USA,26.1546885695,105.0,537.0,6-1 6-2,3,R32,66.0,1.0,0.0,42.0,18.0,16.0,18.0,8.0,3.0,3.0,2.0,0.0,62.0,42.0,23.0,8.0,7.0,6.0,10.0
315,16,Acapulco,Abierto Mexicano,2014-02-26,ATP500,Outdoor,Hard,1st Round,3,Dimitrov G.,Matosevic M.,22,71.0,1675,709.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.3,3.4,1.29,3.5,1.31,3.78,1.29,3.5,1.35,3.78,1.3,3.46,2014-807,Acapulco,Hard,32,A,2014-02-26,12,105777,4.0,,Dimitrov G.,R,188.0,BUL,22.7789185489,22.0,1675.0,104594,,,Matosevic M.,R,194.0,AUS,28.5475701574,71.0,709.0,7-5 6-1,3,R32,79.0,7.0,6.0,64.0,38.0,28.0,14.0,10.0,3.0,4.0,6.0,4.0,58.0,38.0,24.0,6.0,9.0,2.0,6.0
316,16,Acapulco,Abierto Mexicano,2014-02-26,ATP500,Outdoor,Hard,1st Round,3,Young D.,Nieminen J.,91,41.0,602,1020.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,3.0,1.36,2.9,1.4,3.0,1.36,3.25,1.39,2.88,1.4,3.25,1.43,3.01,1.37,2014-807,Acapulco,Hard,32,A,2014-02-26,14,105385,,LL,Young D.,L,183.0,USA,24.59137577,91.0,602.0,103813,,,Nieminen J.,L,185.0,FIN,32.59137577,41.0,1020.0,6-3 6-3,3,R32,66.0,1.0,2.0,48.0,39.0,26.0,3.0,9.0,1.0,4.0,1.0,5.0,61.0,32.0,17.0,10.0,9.0,5.0,11.0
317,16,Acapulco,Abierto Mexicano,2014-02-26,ATP500,Outdoor,Hard,1st Round,3,Goffin D.,Kubot L.,107,83.0,532,651.0,6.0,4.0,2.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.4,2.75,1.45,2.7,1.44,2.62,1.41,3.13,1.44,2.75,1.5,3.13,1.43,2.74,2014-807,Acapulco,Hard,32,A,2014-02-26,10,105676,,Q,Goffin D.,R,163.0,BEL,23.2169746749,107.0,532.0,103997,,,Kubot L.,R,190.0,POL,31.7782340862,83.0,651.0,6-4 2-6 6-4,3,R32,117.0,12.0,6.0,87.0,58.0,37.0,10.0,14.0,5.0,10.0,12.0,5.0,93.0,62.0,40.0,14.0,14.0,9.0,14.0
318,16,Acapulco,Abierto Mexicano,2014-02-26,ATP500,Outdoor,Hard,1st Round,3,Murray A.,Andujar P.,7,34.0,4795,1166.0,3.0,6.0,6.0,1.0,6.0,2.0,,,,,2.0,1.0,Completed,1.08,8.0,1.09,7.0,1.07,7.5,1.1,8.4,1.13,6.0,1.13,8.5,1.09,7.31,2014-807,Acapulco,Hard,32,A,2014-02-26,16,104918,2.0,,Murray A.,R,190.0,GBR,26.7816563997,7.0,4795.0,104665,,,Andujar P.,R,180.0,ESP,28.0876112252,34.0,1166.0,3-6 6-1 6-2,3,R32,121.0,7.0,4.0,81.0,50.0,35.0,14.0,12.0,7.0,10.0,0.0,3.0,86.0,58.0,31.0,12.0,12.0,9.0,15.0
319,16,Acapulco,Abierto Mexicano,2014-02-26,ATP500,Outdoor,Hard,2nd Round,3,Anderson K.,Querrey S.,21,56.0,1685,800.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.5,2.5,1.5,2.5,1.52,2.73,1.53,2.5,1.56,2.75,1.5,2.53,2014-807,Acapulco,Hard,32,A,2014-02-26,18,104731,5.0,,Anderson K.,R,203.0,RSA,27.7727583847,21.0,1685.0,105023,,,Querrey S.,R,198.0,USA,26.3846680356,56.0,800.0,7-6(2) 6-4,3,R16,85.0,11.0,3.0,60.0,40.0,37.0,13.0,11.0,0.0,0.0,3.0,3.0,73.0,46.0,35.0,12.0,11.0,3.0,4.0
320,16,Acapulco,Abierto Mexicano,2014-02-26,ATP500,Outdoor,Hard,2nd Round,3,Simon G.,Young D.,23,91.0,1485,602.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.25,3.75,1.28,3.5,1.29,3.5,1.35,3.52,1.29,3.5,1.35,3.85,1.28,3.55,2014-807,Acapulco,Hard,32,A,2014-02-26,23,104468,6.0,,Simon G.,R,183.0,FRA,29.1608487337,23.0,1485.0,105385,,LL,Young D.,L,183.0,USA,24.59137577,91.0,602.0,6-4 6-3,3,R16,80.0,1.0,1.0,55.0,38.0,24.0,7.0,9.0,4.0,7.0,2.0,2.0,58.0,40.0,16.0,9.0,10.0,3.0,9.0
321,16,Acapulco,Abierto Mexicano,2014-02-26,ATP500,Outdoor,Hard,2nd Round,3,Karlovic I.,Sela D.,55,73.0,827,703.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.48,2.6,1.5,2.5,1.51,2.77,1.5,2.63,1.57,2.77,1.48,2.59,2014-807,Acapulco,Hard,32,A,2014-02-26,19,103333,,,Karlovic I.,R,208.0,CRO,34.9897330595,55.0,827.0,104534,,,Sela D.,R,175.0,ISR,28.8925393566,73.0,703.0,7-6(4) 6-2,3,R16,80.0,16.0,2.0,60.0,38.0,35.0,13.0,10.0,3.0,3.0,2.0,4.0,60.0,38.0,25.0,15.0,10.0,2.0,4.0
322,16,Acapulco,Abierto Mexicano,2014-02-27,ATP500,Outdoor,Hard,2nd Round,3,Ferrer D.,Lopez F.,4,37.0,5370,1100.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.28,3.5,1.29,3.5,1.31,3.85,1.25,3.75,1.31,4.1,1.28,3.58,2014-807,Acapulco,Hard,32,A,2014-02-27,17,103970,1.0,,Ferrer D.,R,175.0,ESP,31.8986995209,4.0,5370.0,103852,,,Lopez F.,L,188.0,ESP,32.4298425736,37.0,1100.0,7-6(1) 6-2,3,R16,83.0,2.0,1.0,66.0,46.0,34.0,14.0,10.0,2.0,2.0,4.0,3.0,53.0,36.0,27.0,7.0,10.0,0.0,2.0
323,16,Acapulco,Abierto Mexicano,2014-02-27,ATP500,Outdoor,Hard,2nd Round,3,Gulbis E.,Goffin D.,18,107.0,1788,532.0,6.0,1.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.14,5.5,1.17,4.75,1.2,4.33,1.22,4.97,1.22,4.0,1.22,5.8,1.19,4.58,2014-807,Acapulco,Hard,32,A,2014-02-27,21,105208,7.0,,Gulbis E.,R,190.0,LAT,25.4866529774,18.0,1788.0,105676,,Q,Goffin D.,R,163.0,BEL,23.2169746749,107.0,532.0,6-1 3-6 7-6(5),3,R16,140.0,22.0,3.0,107.0,69.0,52.0,16.0,14.0,10.0,12.0,2.0,6.0,109.0,55.0,38.0,28.0,14.0,7.0,10.0
324,16,Acapulco,Abierto Mexicano,2014-02-27,ATP500,Outdoor,Hard,2nd Round,3,Dimitrov G.,Baghdatis M.,22,149.0,1675,365.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.18,4.5,1.22,4.0,1.22,4.0,1.24,4.61,1.22,4.0,1.25,5.2,1.22,4.14,2014-807,Acapulco,Hard,32,A,2014-02-27,22,105777,4.0,,Dimitrov G.,R,188.0,BUL,22.7789185489,22.0,1675.0,104571,,WC,Baghdatis M.,R,183.0,CYP,28.6899383984,149.0,365.0,6-1 6-4,3,R16,60.0,1.0,1.0,50.0,32.0,24.0,10.0,9.0,0.0,1.0,2.0,5.0,46.0,21.0,14.0,9.0,8.0,0.0,4.0
325,16,Acapulco,Abierto Mexicano,2014-02-27,ATP500,Outdoor,Hard,2nd Round,3,Murray A.,Sousa J.,7,44.0,4795,991.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.05,11.0,1.05,9.0,1.05,8.5,1.06,11.75,1.06,8.5,1.07,12.5,1.06,9.43,2014-807,Acapulco,Hard,32,A,2014-02-27,24,104918,2.0,,Murray A.,R,190.0,GBR,26.7816563997,7.0,4795.0,105311,,,Sousa J.,R,,POR,24.9062286105,44.0,991.0,6-3 6-4,3,R16,101.0,6.0,0.0,64.0,33.0,21.0,22.0,10.0,2.0,3.0,0.0,3.0,68.0,35.0,24.0,13.0,9.0,6.0,9.0
