,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,SJW,SJL,UBW,UBL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
228,9,Zagreb,PBZ Zagreb Indoors,2009-02-03,ATP250,Indoor,Carpet,1st Round,3,Zverev M.,Seppi A.,79,33.0,1040,1760.0,7.0,6.0,3.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,2.5,1.5,2.3,1.62,2.5,1.5,2.5,1.5,2.42,1.54,2009-2276,Zagreb,Hard,32,A,2009-02-03,8,104999,,,Zverev M.,L,190.0,GER,21.4510609172,79.0,1040.0,104312,6.0,,Seppi A.,R,190.0,ITA,24.9500342231,33.0,1760.0,7-6(4) 3-6 6-2,3,R32,121.0,5.0,2.0,103.0,70.0,45.0,14.0,15.0,3.0,9.0,4.0,2.0,84.0,45.0,28.0,20.0,14.0,4.0,10.0
229,9,Zagreb,PBZ Zagreb Indoors,2009-02-04,ATP250,Indoor,Carpet,1st Round,3,Hanescu V.,Zovko L.,41,769.0,1566,40.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.11,6.0,1.15,5.6,1.143,5.0,1.167,4.5,1.14,5.35,2009-2276,Zagreb,Hard,32,A,2009-02-04,7,103812,,,Hanescu V.,R,198.0,ROU,27.537303217,41.0,1566.0,103735,,WC,Zovko L.,R,190.0,CRO,27.8795345654,769.0,40.0,6-3 7-5,3,R32,90.0,4.0,0.0,58.0,44.0,35.0,10.0,11.0,0.0,0.0,4.0,4.0,62.0,44.0,34.0,6.0,10.0,6.0,8.0
230,9,Zagreb,PBZ Zagreb Indoors,2009-02-04,ATP250,Indoor,Carpet,2nd Round,3,Veic A.,Korolev E.,255,115.0,282,808.0,3.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,5.5,1.12,4.55,1.2,4.333,1.2,4.0,1.2,4.3,1.2,2009-2276,Zagreb,Hard,32,A,2009-02-04,23,105099,,WC,Veic A.,R,180.0,CRO,20.9582477755,255.0,282.0,105095,,,Korolev E.,R,185.0,KAZ,20.9691991786,115.0,808.0,3-6 7-6(5) 6-4,3,R16,150.0,4.0,5.0,113.0,64.0,44.0,27.0,15.0,6.0,8.0,7.0,4.0,97.0,49.0,41.0,24.0,16.0,5.0,7.0
231,9,Zagreb,PBZ Zagreb Indoors,2009-02-04,ATP250,Indoor,Carpet,2nd Round,3,Cilic M.,Serra F.,22,57.0,2330,1279.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.1,6.5,1.15,5.6,1.143,5.0,1.167,4.5,1.16,5.0,2009-2276,Zagreb,Hard,32,A,2009-02-04,24,105227,2.0,,Cilic M.,R,198.0,CRO,20.34770705,22.0,2330.0,103722,,,Serra F.,R,180.0,FRA,27.9288158795,57.0,1279.0,6-2 7-5,3,R16,83.0,13.0,2.0,65.0,35.0,29.0,14.0,10.0,2.0,3.0,1.0,3.0,70.0,37.0,20.0,18.0,10.0,7.0,11.0
232,9,Zagreb,PBZ Zagreb Indoors,2009-02-04,ATP250,Indoor,Carpet,2nd Round,3,Troicki V.,Ljubicic I.,49,48.0,1400,1411.0,6.0,4.0,5.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,2.5,1.5,2.45,1.55,2.375,1.533,2.375,1.533,2.38,1.55,2009-2276,Zagreb,Hard,32,A,2009-02-04,21,104678,,,Troicki V.,R,193.0,SRB,22.9787816564,49.0,1400.0,103344,,,Ljubicic I.,R,193.0,CRO,29.87816564,48.0,1411.0,6-4 5-7 6-4,3,R16,139.0,7.0,0.0,101.0,73.0,50.0,15.0,16.0,8.0,11.0,19.0,1.0,99.0,59.0,45.0,14.0,16.0,5.0,9.0
233,9,Zagreb,PBZ Zagreb Indoors,2009-02-05,ATP250,Indoor,Carpet,2nd Round,3,Dodig I.,Gulbis E.,425,45.0,144,1473.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,8.0,1.06,6.75,1.1,6.0,1.111,6.0,1.1,6.0,1.12,2009-2276,Zagreb,Hard,32,A,2009-02-05,17,104471,,Q,Dodig I.,R,183.0,CRO,24.0848733744,425.0,144.0,105208,,,Gulbis E.,R,190.0,LAT,20.4271047228,45.0,1473.0,7-6(3) 6-4,3,R16,105.0,8.0,1.0,74.0,43.0,30.0,19.0,11.0,3.0,4.0,9.0,6.0,80.0,47.0,32.0,16.0,11.0,3.0,5.0
234,9,Zagreb,PBZ Zagreb Indoors,2009-02-05,ATP250,Indoor,Carpet,2nd Round,3,Zverev M.,Hanescu V.,79,41.0,1040,1566.0,6.0,4.0,5.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,2.2,1.61,2.2,1.65,2.1,1.667,2.2,1.615,2.18,1.65,2009-2276,Zagreb,Hard,32,A,2009-02-05,20,104999,,,Zverev M.,L,190.0,GER,21.4510609172,79.0,1040.0,103812,,,Hanescu V.,R,198.0,ROU,27.537303217,41.0,1566.0,6-4 5-7 7-6(7),3,R16,157.0,7.0,1.0,129.0,92.0,60.0,18.0,17.0,14.0,17.0,4.0,1.0,119.0,90.0,55.0,19.0,17.0,6.0,9.0
235,9,Zagreb,PBZ Zagreb Indoors,2009-02-05,ATP250,Indoor,Carpet,2nd Round,3,Stakhovsky S.,Karlovic I.,82,25.0,991,2190.0,6.0,4.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.87,1.38,3.0,1.41,2.75,1.4,2.875,1.364,2.85,1.4,2009-2276,Zagreb,Hard,32,A,2009-02-05,22,104660,,,Stakhovsky S.,R,193.0,UKR,23.0746064339,82.0,991.0,103333,3.0,,Karlovic I.,R,208.0,CRO,29.9301848049,25.0,2190.0,6-4 3-6 6-3,3,R16,93.0,6.0,0.0,66.0,42.0,38.0,15.0,14.0,1.0,2.0,12.0,4.0,79.0,51.0,43.0,14.0,14.0,4.0,6.0
236,9,Zagreb,PBZ Zagreb Indoors,2009-02-05,ATP250,Indoor,Carpet,2nd Round,3,Ancic M.,Gabashvili T.,29,59.0,1895,1216.0,6.0,1.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.35,3.3,1.333,3.25,1.286,3.25,1.35,3.1,2009-2276,Zagreb,Hard,32,A,2009-02-05,18,104339,7.0,,Ancic M.,R,196.0,CRO,24.8459958932,29.0,1895.0,104559,,,Gabashvili T.,R,188.0,RUS,23.6988364134,59.0,1216.0,6-1 6-1,3,R16,68.0,6.0,2.0,42.0,18.0,15.0,16.0,7.0,0.0,0.0,3.0,5.0,50.0,28.0,16.0,5.0,7.0,4.0,9.0
237,10,Costa Do Sauipe,Brasil Open,2009-02-09,ATP250,Outdoor,Clay,1st Round,3,Martin A.,Lapentti N.,93,85.0,936,988.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2.2,1.65,2.1,1.667,2.1,1.667,2.1,1.7,2009-533,Costa Do Sauipe,Clay,32,A,2009-02-09,14,103252,,,Martin A.,R,175.0,ESP,30.4750171116,93.0,936.0,102839,,,Lapentti N.,R,188.0,ECU,32.4928131417,85.0,988.0,6-4 7-5,3,R32,94.0,2.0,0.0,61.0,39.0,32.0,11.0,11.0,2.0,3.0,2.0,3.0,65.0,36.0,24.0,16.0,11.0,2.0,5.0
238,10,Costa Do Sauipe,Brasil Open,2009-02-09,ATP250,Outdoor,Clay,1st Round,3,Granollers M.,Saretta F.,47,543.0,1439,90.0,6.0,2.0,2.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.25,3.75,1.3,3.55,1.286,3.5,1.333,3.0,1.3,3.4,2009-533,Costa Do Sauipe,Clay,32,A,2009-02-09,4,104719,5.0,,Granollers M.,R,190.0,ESP,22.8309377139,47.0,1439.0,103581,,WC,Saretta F.,R,183.0,BRA,28.6187542779,544.0,90.0,6-2 2-6 6-1,3,R32,122.0,3.0,2.0,78.0,40.0,28.0,18.0,11.0,6.0,9.0,2.0,3.0,70.0,39.0,21.0,15.0,12.0,4.0,10.0
239,10,Costa Do Sauipe,Brasil Open,2009-02-09,ATP250,Outdoor,Clay,1st Round,3,Schwank E.,Junqueira D.,52,77.0,1342,1086.0,6.0,1.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.45,2.7,1.4,2.75,1.36,2.88,1.46,2.64,2009-533,Costa Do Sauipe,Clay,32,A,2009-02-09,9,104724,6.0,,Schwank E.,R,183.0,ARG,22.8008213552,52.0,1342.0,103675,,,Junqueira D.,L,178.0,ARG,28.1177275838,77.0,1086.0,6-1 7-5,3,R32,91.0,3.0,2.0,58.0,37.0,24.0,15.0,10.0,0.0,1.0,0.0,4.0,78.0,52.0,29.0,11.0,9.0,9.0,13.0
240,10,Costa Do Sauipe,Brasil Open,2009-02-09,ATP250,Outdoor,Clay,1st Round,3,Almagro N.,Hocevar R.,18,161.0,2620,527.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.05,9.0,1.09,7.33,1.083,7.0,1.063,7.5,1.05,9.0,2009-533,Costa Do Sauipe,Clay,32,A,2009-02-09,1,104597,1.0,,Almagro N.,R,183.0,ESP,23.4715947981,18.0,2620.0,104550,,WC,Hocevar R.,R,180.0,BRA,23.7672826831,161.0,527.0,7-6(4) 7-5,3,R32,103.0,11.0,3.0,64.0,33.0,31.0,20.0,12.0,0.0,0.0,12.0,3.0,79.0,39.0,25.0,27.0,12.0,4.0,5.0
241,10,Costa Do Sauipe,Brasil Open,2009-02-10,ATP250,Outdoor,Clay,1st Round,3,Cuevas P.,Hernandez O.,149,74.0,577,1108.0,4.0,6.0,6.0,4.0,6.0,1.0,,,,,2.0,1.0,Completed,1.61,2.2,1.75,2.1,1.833,1.833,1.727,2.0,1.68,2.14,2009-533,Costa Do Sauipe,Clay,32,A,2009-02-10,11,104655,,,Cuevas P.,R,180.0,URU,23.1074606434,149.0,577.0,103169,,,Hernandez O.,R,180.0,ESP,30.8364134155,74.0,1108.0,4-6 6-4 6-1,3,R32,126.0,8.0,1.0,80.0,53.0,38.0,17.0,14.0,2.0,4.0,1.0,2.0,71.0,39.0,27.0,17.0,13.0,1.0,5.0
242,10,Costa Do Sauipe,Brasil Open,2009-02-10,ATP250,Outdoor,Clay,1st Round,3,Gil F.,Andujar P.,86,96.0,982,924.0,3.0,6.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,1.8,1.9,1.8,2.0,1.8,1.909,1.8,1.909,1.82,1.94,2009-533,Costa Do Sauipe,Clay,32,A,2009-02-10,3,104523,,,Gil F.,R,178.0,POR,23.8822724162,86.0,982.0,104665,,,Andujar P.,R,180.0,ESP,23.0472279261,96.0,924.0,3-6 6-4 6-3,3,R32,154.0,4.0,3.0,92.0,48.0,29.0,27.0,14.0,6.0,9.0,2.0,2.0,82.0,60.0,38.0,13.0,14.0,1.0,5.0
243,10,Costa Do Sauipe,Brasil Open,2009-02-10,ATP250,Outdoor,Clay,1st Round,3,Dabul B.,Capdeville P.,87,94.0,973,935.0,6.0,1.0,,,,,,,,,1.0,0.0,Retired,2.0,1.72,1.95,1.85,1.833,1.833,2.1,1.667,1.94,1.82,2009-533,Costa Do Sauipe,Clay,32,A,2009-02-10,6,104314,,,Dabul B.,L,170.0,ARG,24.9609856263,87.0,973.0,104154,,,Capdeville P.,R,190.0,CHI,25.8590006845,94.0,935.0,6-1 RET,3,R32,31.0,2.0,1.0,19.0,15.0,14.0,2.0,4.0,0.0,0.0,0.0,1.0,18.0,13.0,6.0,2.0,3.0,0.0,2.0
244,10,Costa Do Sauipe,Brasil Open,2009-02-10,ATP250,Outdoor,Clay,1st Round,3,Robredo T.,Alves T.,19,125.0,2510,736.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.07,7.5,1.1,6.75,1.111,6.0,1.1,6.0,1.11,6.3,2009-533,Costa Do Sauipe,Clay,32,A,2009-02-10,16,103990,2.0,,Robredo T.,R,180.0,ESP,26.7789185489,19.0,2510.0,103999,,WC,Alves T.,R,178.0,BRA,26.7214236824,125.0,736.0,6-4 6-2,3,R32,73.0,5.0,1.0,42.0,29.0,25.0,11.0,9.0,0.0,0.0,2.0,0.0,63.0,38.0,22.0,14.0,9.0,1.0,4.0
245,10,Costa Do Sauipe,Brasil Open,2009-02-10,ATP250,Outdoor,Clay,1st Round,3,Acasuso J.,Monaco J.,41,68.0,1580,1135.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2.15,1.7,1.8,1.909,2.0,1.727,2.2,1.65,2009-533,Costa Do Sauipe,Clay,32,A,2009-02-10,12,104076,4.0,,Acasuso J.,R,190.0,ARG,26.3080082136,41.0,1580.0,104338,,,Monaco J.,R,185.0,ARG,24.8678986995,68.0,1135.0,7-6(3) 6-4,3,R32,117.0,2.0,1.0,73.0,38.0,31.0,22.0,11.0,4.0,5.0,0.0,2.0,86.0,47.0,29.0,24.0,11.0,7.0,9.0
246,10,Costa Do Sauipe,Brasil Open,2009-02-10,ATP250,Outdoor,Clay,1st Round,3,Bellucci T.,Starace P.,84,66.0,1008,1138.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.61,2.2,1.8,2.05,1.833,1.833,1.8,1.909,1.79,1.99,2009-533,Costa Do Sauipe,Clay,32,A,2009-02-10,8,105064,,,Bellucci T.,L,188.0,BRA,21.1143052704,84.0,1008.0,103808,8.0,,Starace P.,R,188.0,ITA,27.575633128,66.0,1138.0,6-3 6-4,3,R32,83.0,7.0,5.0,56.0,29.0,26.0,14.0,10.0,0.0,1.0,0.0,1.0,64.0,40.0,24.0,11.0,9.0,6.0,9.0
247,10,Costa Do Sauipe,Brasil Open,2009-02-11,ATP250,Outdoor,Clay,1st Round,3,Fognini F.,Zampieri C.,92,255.0,941,280.0,0.0,6.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.25,3.75,1.3,3.65,1.333,3.25,,,1.3,3.4,2009-533,Costa Do Sauipe,Clay,32,A,2009-02-11,15,104926,,,Fognini F.,R,178.0,ITA,21.7166324435,92.0,941.0,104738,,Q,Zampieri C.,R,183.0,BRA,22.7077344285,255.0,280.0,0-6 7-6(5) 6-2,3,R32,114.0,3.0,2.0,81.0,39.0,24.0,22.0,13.0,2.0,7.0,3.0,2.0,82.0,47.0,31.0,19.0,13.0,2.0,6.0
248,10,Costa Do Sauipe,Brasil Open,2009-02-11,ATP250,Outdoor,Clay,2nd Round,3,Robredo T.,Fognini F.,19,92.0,2510,941.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.14,5.0,1.15,5.6,1.12,5.5,1.17,4.5,1.15,5.2,2009-533,Costa Do Sauipe,Clay,32,A,2009-02-11,24,103990,2.0,,Robredo T.,R,180.0,ESP,26.7789185489,19.0,2510.0,104926,,,Fognini F.,R,178.0,ITA,21.7166324435,92.0,941.0,6-2 6-2,3,R16,64.0,3.0,2.0,47.0,31.0,27.0,7.0,8.0,4.0,4.0,1.0,3.0,51.0,31.0,18.0,6.0,8.0,4.0,8.0
249,10,Costa Do Sauipe,Brasil Open,2009-02-11,ATP250,Outdoor,Clay,2nd Round,3,Schwank E.,Machado R.,52,151.0,1342,562.0,2.0,6.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.33,3.25,1.36,3.17,1.333,3.25,1.364,2.875,1.35,3.1,2009-533,Costa Do Sauipe,Clay,32,A,2009-02-11,21,104724,6.0,,Schwank E.,R,183.0,ARG,22.8008213552,52.0,1342.0,104349,,Q,Machado R.,R,178.0,POR,24.8350444901,151.0,562.0,2-6 7-6(4) 7-6(6),3,R16,188.0,5.0,5.0,117.0,68.0,42.0,20.0,16.0,3.0,10.0,3.0,5.0,120.0,83.0,49.0,17.0,16.0,5.0,10.0
250,10,Costa Do Sauipe,Brasil Open,2009-02-11,ATP250,Outdoor,Clay,2nd Round,3,Acasuso J.,Cuevas P.,41,149.0,1580,577.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.49,2.63,1.444,2.625,1.4,2.75,1.48,2.6,2009-533,Costa Do Sauipe,Clay,32,A,2009-02-11,22,104076,4.0,,Acasuso J.,R,190.0,ARG,26.3080082136,41.0,1580.0,104655,,,Cuevas P.,R,180.0,URU,23.1074606434,149.0,577.0,6-3 6-2,3,R16,77.0,2.0,0.0,52.0,32.0,24.0,14.0,9.0,2.0,2.0,5.0,2.0,48.0,23.0,17.0,11.0,8.0,4.0,7.0
251,10,Costa Do Sauipe,Brasil Open,2009-02-11,ATP250,Outdoor,Clay,2nd Round,3,Bellucci T.,Kubot L.,84,197.0,1008,410.0,5.0,7.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,1.2,4.33,1.25,3.8,1.25,3.75,1.222,3.75,1.28,3.55,2009-533,Costa Do Sauipe,Clay,32,A,2009-02-11,20,105064,,,Bellucci T.,L,188.0,BRA,21.1143052704,84.0,1008.0,103997,,Q,Kubot L.,R,190.0,POL,26.7378507871,197.0,410.0,5-7 6-4 6-4,3,R16,149.0,18.0,2.0,91.0,49.0,35.0,27.0,16.0,3.0,6.0,1.0,8.0,95.0,59.0,41.0,17.0,16.0,1.0,5.0
252,10,Costa Do Sauipe,Brasil Open,2009-02-11,ATP250,Outdoor,Clay,2nd Round,3,Martin A.,Devilder N.,93,64.0,936,1144.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.85,2.0,1.833,1.833,1.83,1.83,1.78,2.0,2009-533,Costa Do Sauipe,Clay,32,A,2009-02-11,23,103252,,,Martin A.,R,175.0,ESP,30.4750171116,93.0,936.0,103534,7.0,,Devilder N.,L,173.0,FRA,28.8788501027,64.0,1144.0,6-2 7-6(4),3,R16,109.0,1.0,3.0,82.0,53.0,35.0,18.0,10.0,9.0,9.0,2.0,2.0,68.0,34.0,24.0,19.0,10.0,6.0,8.0
253,10,Costa Do Sauipe,Brasil Open,2009-02-11,ATP250,Outdoor,Clay,2nd Round,3,Gil F.,Granollers M.,86,47.0,982,1439.0,7.0,5.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.37,1.53,2.25,1.65,2.25,1.571,2.2,1.615,2.28,1.6,2009-533,Costa Do Sauipe,Clay,32,A,2009-02-11,18,104523,,,Gil F.,R,178.0,POR,23.8822724162,86.0,982.0,104719,5.0,,Granollers M.,R,190.0,ESP,22.8309377139,47.0,1439.0,7-5 3-6 6-3,3,R16,157.0,0.0,2.0,97.0,61.0,41.0,19.0,15.0,4.0,7.0,8.0,4.0,99.0,63.0,44.0,16.0,15.0,6.0,10.0
254,10,Costa Do Sauipe,Brasil Open,2009-02-12,ATP250,Outdoor,Clay,Quarterfinals,3,Acasuso J.,Schwank E.,41,52.0,1580,1342.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.42,2.89,1.444,2.625,1.444,2.625,1.36,3.05,2009-533,Costa Do Sauipe,Clay,32,A,2009-02-12,27,104076,4.0,,Acasuso J.,R,190.0,ARG,26.3080082136,41.0,1580.0,104724,6.0,,Schwank E.,R,183.0,ARG,22.8008213552,52.0,1342.0,6-4 6-3,3,QF,100.0,4.0,1.0,60.0,31.0,20.0,15.0,9.0,7.0,9.0,0.0,1.0,57.0,34.0,17.0,12.0,10.0,3.0,8.0
255,10,Costa Do Sauipe,Brasil Open,2009-02-12,ATP250,Outdoor,Clay,Quarterfinals,3,Robredo T.,Martin A.,19,93.0,2510,936.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.11,6.0,1.2,4.55,1.167,4.5,1.17,4.5,1.17,4.8,2009-533,Costa Do Sauipe,Clay,32,A,2009-02-12,28,103990,2.0,,Robredo T.,R,180.0,ESP,26.7789185489,19.0,2510.0,103252,,,Martin A.,R,175.0,ESP,30.4750171116,93.0,936.0,6-2 6-2,3,QF,61.0,2.0,0.0,41.0,26.0,22.0,12.0,8.0,2.0,2.0,0.0,0.0,50.0,33.0,18.0,7.0,8.0,3.0,7.0
256,10,Costa Do Sauipe,Brasil Open,2009-02-13,ATP250,Outdoor,Clay,Semifinals,3,Robredo T.,Acasuso J.,19,41.0,2510,1580.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.61,2.32,1.571,2.25,1.571,2.25,1.57,2.34,2009-506,Buenos Aires,Clay,32,A,2009-02-13,30,103990,3.0,,Robredo T.,R,180.0,ESP,26.7980835044,17.0,2670.0,104076,5.0,,Acasuso J.,R,190.0,ARG,26.3271731691,35.0,1640.0,6-4 7-6(3),3,SF,122.0,2.0,1.0,98.0,80.0,53.0,10.0,11.0,9.0,10.0,3.0,1.0,69.0,43.0,34.0,11.0,11.0,3.0,5.0
257,11,Rotterdam,ABN AMRO World Tennis Tournament,2009-02-09,ATP500,Indoor,Hard,1st Round,3,Tursunov D.,Clement A.,30,81.0,1892,1033.0,6.0,0.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.5,2.55,1.444,2.625,1.444,2.625,1.46,2.64,2009-407,Rotterdam,Hard,32,A,2009-02-09,3,104098,,,Tursunov D.,R,185.0,RUS,26.1629021218,30.0,1892.0,103096,,Q,Clement A.,R,173.0,FRA,31.1485284052,81.0,1033.0,6-0 6-3,3,R32,66.0,8.0,3.0,46.0,25.0,22.0,12.0,8.0,3.0,3.0,2.0,7.0,48.0,24.0,17.0,6.0,7.0,6.0,10.0
258,11,Rotterdam,ABN AMRO World Tennis Tournament,2009-02-09,ATP500,Indoor,Hard,1st Round,3,Benneteau J.,Lopez F.,50,29.0,1368,1950.0,6.0,4.0,5.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,2.5,1.5,2.4,1.6,2.375,1.533,2.25,1.571,2.34,1.57,2009-407,Rotterdam,Hard,32,A,2009-02-09,6,103898,,,Benneteau J.,R,185.0,FRA,27.1403148528,50.0,1368.0,103852,,,Lopez F.,L,188.0,ESP,27.3894592745,29.0,1950.0,6-4 5-7 6-2,3,R32,109.0,12.0,2.0,75.0,55.0,44.0,14.0,15.0,1.0,2.0,8.0,7.0,88.0,47.0,40.0,18.0,15.0,6.0,9.0
259,11,Rotterdam,ABN AMRO World Tennis Tournament,2009-02-09,ATP500,Indoor,Hard,1st Round,3,Youzhny M.,Recouderc L.,62,189.0,1180,425.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.6,2.4,1.533,2.375,1.571,2.25,1.58,2.32,2009-407,Rotterdam,Hard,32,A,2009-02-09,10,104022,,,Youzhny M.,R,183.0,RUS,26.6283367556,62.0,1180.0,104397,,Q,Recouderc L.,R,,FRA,24.5859000684,189.0,425.0,6-4 6-4,3,R32,84.0,2.0,3.0,59.0,31.0,28.0,14.0,10.0,2.0,2.0,7.0,2.0,67.0,37.0,28.0,13.0,10.0,3.0,5.0
260,11,Rotterdam,ABN AMRO World Tennis Tournament,2009-02-09,ATP500,Indoor,Hard,1st Round,3,Davydenko N.,Andreev I.,5,22.0,5030,2430.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.33,3.25,1.35,3.15,1.4,2.75,1.333,3.0,1.34,3.2,2009-407,Rotterdam,Hard,32,A,2009-02-09,5,103786,3.0,,Davydenko N.,R,178.0,RUS,27.6906228611,5.0,5030.0,104214,,,Andreev I.,R,185.0,RUS,25.5770020534,22.0,2430.0,6-3 6-2,3,R32,68.0,3.0,1.0,53.0,30.0,22.0,16.0,9.0,1.0,1.0,1.0,0.0,43.0,33.0,21.0,5.0,8.0,1.0,4.0
261,11,Rotterdam,ABN AMRO World Tennis Tournament,2009-02-09,ATP500,Indoor,Hard,1st Round,3,Seppi A.,De Bakker T.,36,242.0,1630,306.0,6.0,7.0,6.0,2.0,7.0,6.0,,,,,2.0,1.0,Completed,1.28,3.5,1.33,3.38,1.3,3.4,1.333,3.0,1.3,3.4,2009-407,Rotterdam,Hard,32,A,2009-02-09,15,104312,,,Seppi A.,R,190.0,ITA,24.9691991786,36.0,1630.0,105217,,WC,De Bakker T.,R,193.0,NED,20.3915126626,242.0,306.0,6-7(5) 6-2 7-6(1),3,R32,119.0,10.0,2.0,88.0,51.0,44.0,23.0,16.0,1.0,2.0,13.0,3.0,103.0,54.0,42.0,23.0,16.0,8.0,11.0
262,11,Rotterdam,ABN AMRO World Tennis Tournament,2009-02-10,ATP500,Indoor,Hard,1st Round,3,Dimitrov G.,Berdych T.,490,23.0,107,2280.0,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,9.0,1.05,9.5,1.05,8.0,1.063,8.0,1.05,14.0,1.02,2009-407,Rotterdam,Hard,32,A,2009-02-10,2,105777,,WC,Dimitrov G.,R,188.0,BUL,17.7385352498,478.0,112.0,104607,,,Berdych T.,R,196.0,CZE,23.3976728268,23.0,2280.0,4-6 6-3 6-4,3,R32,128.0,10.0,1.0,102.0,64.0,48.0,19.0,15.0,9.0,10.0,9.0,3.0,80.0,49.0,40.0,15.0,14.0,3.0,5.0
263,11,Rotterdam,ABN AMRO World Tennis Tournament,2009-02-10,ATP500,Indoor,Hard,1st Round,3,Ferrer D.,Melzer J.,14,32.0,2980,1772.0,3.0,6.0,7.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.36,3.0,1.4,3.0,1.364,3.0,1.364,2.875,1.44,2.72,2009-407,Rotterdam,Hard,32,A,2009-02-10,9,103970,6.0,,Ferrer D.,R,175.0,ESP,26.8583162218,14.0,2980.0,103781,,,Melzer J.,L,183.0,AUT,27.7207392197,32.0,1772.0,3-6 7-6(4) 7-5,3,R32,137.0,2.0,7.0,98.0,56.0,42.0,19.0,17.0,3.0,8.0,7.0,4.0,114.0,70.0,50.0,18.0,16.0,3.0,7.0
264,11,Rotterdam,ABN AMRO World Tennis Tournament,2009-02-10,ATP500,Indoor,Hard,1st Round,3,Monfils G.,Bohli S.,12,154.0,3190,548.0,6.0,4.0,1.0,0.0,,,,,,,1.0,0.0,Retired,1.08,7.0,1.13,5.95,1.143,5.0,1.125,5.5,1.09,7.0,2009-407,Rotterdam,Hard,32,A,2009-02-10,8,104792,5.0,,Monfils G.,R,193.0,FRA,22.4421629021,12.0,3190.0,104219,,Q,Bohli S.,R,185.0,SUI,25.5468856947,154.0,548.0,6-4 1-0 RET,3,R32,42.0,2.0,2.0,36.0,16.0,13.0,10.0,5.0,1.0,1.0,5.0,0.0,29.0,16.0,12.0,7.0,6.0,1.0,3.0
