,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
192,8,Vina del Mar,VTR Open ,2013-02-06,ATP250,Outdoor,Clay,2nd Round,3,Nadal R.,Delbonis F.,5.0,128.0,5400.0,418.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.03,15.0,1.04,9.0,1.03,10.0,1.04,14.5,1.02,13.0,1.05,19.5,1.03,12.14,2013-505,Santiago,Clay,28,A,2013-02-06,13,104745,1.0,,Nadal R.,L,185.0,ESP,26.674880219,5.0,5400.0,105643,,Q,Delbonis F.,L,190.0,ARG,22.3353867214,128.0,418.0,6-3 6-2,3,R16,88.0,4.0,0.0,50.0,36.0,23.0,11.0,9.0,0.0,1.0,3.0,4.0,70.0,50.0,28.0,8.0,8.0,7.0,11.0
193,8,Vina del Mar,VTR Open ,2013-02-07,ATP250,Outdoor,Clay,2nd Round,3,Ramos A.,Volandri F.,50.0,87.0,830.0,582.0,6.0,7.0,6.0,3.0,7.0,5.0,,,,,2.0,1.0,Completed,1.4,2.75,1.4,2.8,1.44,2.62,1.48,2.86,1.4,2.75,1.5,2.95,1.43,2.73,2013-505,Santiago,Clay,28,A,2013-02-07,17,105077,5.0,,Ramos A.,L,188.0,ESP,25.0513347023,50.0,830.0,103835,,,Volandri F.,R,183.0,ITA,31.4168377823,87.0,582.0,6-7(5) 6-3 7-5,3,R16,138.0,7.0,4.0,102.0,67.0,56.0,17.0,17.0,2.0,3.0,2.0,3.0,97.0,72.0,54.0,14.0,16.0,3.0,6.0
194,8,Vina del Mar,VTR Open ,2013-02-07,ATP250,Outdoor,Clay,2nd Round,3,Zeballos H.,Andujar P.,73.0,45.0,708.0,880.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.55,2.35,1.53,2.38,1.6,2.51,1.44,2.63,1.6,2.68,1.51,2.49,2013-505,Santiago,Clay,28,A,2013-02-07,18,104547,,,Zeballos H.,L,188.0,ARG,27.7754962355,73.0,708.0,104665,4.0,,Andujar P.,R,180.0,ESP,27.0335386721,45.0,880.0,6-3 6-3,3,R16,81.0,5.0,0.0,50.0,34.0,27.0,10.0,9.0,0.0,0.0,2.0,5.0,54.0,38.0,29.0,3.0,9.0,5.0,8.0
195,8,Vina del Mar,VTR Open ,2013-02-07,ATP250,Outdoor,Clay,2nd Round,3,Lorenzi P.,Robredo T.,57.0,102.0,760.0,525.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.25,1.57,2.15,1.65,2.1,1.67,2.47,1.61,2.1,1.67,2.68,1.67,2.27,1.61,2013-505,Santiago,Clay,28,A,2013-02-07,16,103893,6.0,,Lorenzi P.,R,183.0,ITA,31.1403148528,57.0,760.0,103990,,,Robredo T.,R,180.0,ESP,30.765229295,102.0,525.0,6-4 6-4,3,R16,90.0,4.0,0.0,58.0,42.0,33.0,10.0,10.0,2.0,2.0,2.0,0.0,60.0,36.0,27.0,12.0,10.0,1.0,3.0
196,8,Vina del Mar,VTR Open ,2013-02-07,ATP250,Outdoor,Clay,2nd Round,3,Chardy J.,Garin C.,26.0,920.0,1343.0,11.0,4.0,6.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,1.1,7.0,1.1,6.5,1.08,7.0,1.12,7.38,1.1,6.0,1.13,7.6,1.09,6.71,2013-505,Santiago,Clay,28,A,2013-02-07,15,104871,3.0,,Chardy J.,R,188.0,FRA,25.9794661191,26.0,1343.0,106426,,WC,Garin C.,R,,CHI,16.6844626968,920.0,11.0,4-6 6-3 6-2,3,R16,103.0,3.0,6.0,88.0,57.0,41.0,19.0,14.0,9.0,10.0,3.0,3.0,72.0,38.0,28.0,20.0,13.0,5.0,8.0
197,9,Zagreb,PBZ Zagreb Indoors,2013-02-05,ATP250,Indoor,Hard,1st Round,3,Klizan M.,Viola M.,33.0,899.0,1165.0,12.0,4.0,6.0,7.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.36,3.0,1.35,3.0,1.4,2.75,1.41,3.1,1.29,3.25,1.45,3.65,1.35,3.08,2013-2276,Zagreb,Hard,28,A,2013-02-05,10,105373,5.0,,Klizan M.,L,190.0,SVK,23.5701574264,33.0,1165.0,104970,,LL,Viola M.,R,,ITA,25.582477755,148.0,372.0,4-6 7-6(6) 6-1,3,R32,150.0,8.0,1.0,113.0,69.0,43.0,21.0,14.0,12.0,16.0,3.0,4.0,112.0,73.0,41.0,18.0,15.0,8.0,14.0
198,9,Zagreb,PBZ Zagreb Indoors,2013-02-05,ATP250,Indoor,Hard,1st Round,3,Devvarman S.,Berrer M.,395.0,125.0,97.0,423.0,0.0,6.0,7.0,6.0,4.0,1.0,,,,,1.0,1.0,Retired,4.0,1.22,3.3,1.3,3.25,1.33,4.25,1.26,3.0,1.33,4.33,1.33,3.63,1.27,2013-2276,Zagreb,Hard,28,A,2013-02-05,9,104500,,,Devvarman S.,R,180.0,IND,27.9753593429,395.0,97.0,103582,,Q,Berrer M.,L,193.0,GER,32.5968514716,125.0,423.0,0-6 7-6(6) 4-1 RET,3,R32,106.0,5.0,0.0,77.0,52.0,32.0,13.0,11.0,5.0,9.0,5.0,6.0,79.0,48.0,37.0,10.0,12.0,4.0,7.0
199,9,Zagreb,PBZ Zagreb Indoors,2013-02-05,ATP250,Indoor,Hard,1st Round,3,Sijsling I.,Mektic N.,66.0,250.0,732.0,192.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.18,4.5,1.14,5.0,1.19,5.25,1.2,4.0,1.2,6.1,1.17,4.89,2013-2276,Zagreb,Hard,28,A,2013-02-05,4,104997,,,Sijsling I.,R,190.0,NED,25.4674880219,66.0,732.0,105254,,WC,Mektic N.,U,,CRO,24.1149897331,250.0,192.0,6-4 6-2,3,R32,60.0,10.0,0.0,50.0,31.0,23.0,13.0,9.0,1.0,2.0,1.0,0.0,47.0,31.0,19.0,6.0,9.0,1.0,5.0
200,9,Zagreb,PBZ Zagreb Indoors,2013-02-05,ATP250,Indoor,Hard,1st Round,3,Kavcic B.,Bedene A.,83.0,78.0,614.0,675.0,6.0,7.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,2.25,1.57,2.15,1.65,2.2,1.62,2.3,1.68,2.2,1.62,2.42,1.75,2.23,1.63,2013-2276,Zagreb,Hard,28,A,2013-02-05,2,104882,,,Kavcic B.,R,188.0,SLO,25.9219712526,83.0,614.0,105379,,,Bedene A.,R,181.0,SLO,23.5509924709,78.0,675.0,6-7(5) 6-3 6-3,3,R32,150.0,4.0,3.0,93.0,58.0,50.0,17.0,15.0,4.0,5.0,10.0,2.0,107.0,63.0,45.0,20.0,15.0,7.0,11.0
201,9,Zagreb,PBZ Zagreb Indoors,2013-02-05,ATP250,Indoor,Hard,1st Round,3,Petzschner P.,Pavic M.,122.0,367.0,436.0,113.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.13,5.5,1.11,6.0,1.11,7.59,1.1,6.0,1.13,7.59,1.1,6.52,2013-2276,Zagreb,Hard,28,A,2013-02-05,12,104332,,Q,Petzschner P.,R,185.0,GER,28.8678986995,122.0,436.0,106207,,WC,Pavic M.,L,,CRO,19.5893223819,367.0,113.0,7-5 6-2,3,R32,61.0,8.0,0.0,47.0,31.0,24.0,9.0,10.0,0.0,2.0,2.0,4.0,51.0,34.0,17.0,7.0,10.0,1.0,6.0
202,9,Zagreb,PBZ Zagreb Indoors,2013-02-05,ATP250,Indoor,Hard,1st Round,3,Zemlja G.,Bozoljac I.,60.0,379.0,752.0,106.0,6.0,7.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.72,2.0,1.85,1.9,1.83,1.83,1.96,1.93,1.91,1.8,2.0,2.0,1.83,1.91,2013-2276,Zagreb,Hard,28,A,2013-02-05,1,104813,,,Zemlja G.,R,183.0,SLO,26.3518138261,60.0,752.0,104592,,Q,Bozoljac I.,R,193.0,SRB,27.5099247091,379.0,106.0,6-7(5) 7-6(4) 6-2,3,R32,131.0,9.0,5.0,109.0,71.0,51.0,22.0,16.0,5.0,7.0,18.0,2.0,111.0,69.0,49.0,19.0,16.0,10.0,14.0
203,9,Zagreb,PBZ Zagreb Indoors,2013-02-05,ATP250,Indoor,Hard,1st Round,3,Karlovic I.,Dimitrov G.,130.0,40.0,411.0,973.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,3.0,1.36,3,1.35,3.4,1.3,3.27,1.38,3.0,1.33,3.4,1.4,3.1,1.35,2013-2276,Zagreb,Hard,28,A,2013-02-05,6,103333,,,Karlovic I.,R,208.0,CRO,33.9356605065,130.0,411.0,105777,7.0,,Dimitrov G.,R,188.0,BUL,21.7248459959,40.0,973.0,7-6(3) 7-6(3),3,R32,91.0,18.0,2.0,68.0,40.0,36.0,22.0,12.0,0.0,0.0,10.0,3.0,76.0,55.0,46.0,10.0,12.0,0.0,0.0
204,9,Zagreb,PBZ Zagreb Indoors,2013-02-05,ATP250,Indoor,Hard,1st Round,3,Rosol L.,Veger F.,70.0,836.0,714.0,16.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.2,4.25,1.17,4.5,1.2,5.11,1.17,4.5,1.21,5.8,1.18,4.7,2013-2276,Zagreb,Hard,28,A,2013-02-05,8,104586,,,Rosol L.,R,196.0,CZE,27.5345653662,70.0,714.0,106374,,Q,Veger F.,U,,CRO,18.1245722108,836.0,16.0,6-2 6-4,3,R32,64.0,6.0,0.0,52.0,38.0,31.0,8.0,9.0,2.0,2.0,1.0,1.0,62.0,46.0,24.0,11.0,9.0,8.0,11.0
205,9,Zagreb,PBZ Zagreb Indoors,2013-02-06,ATP250,Indoor,Hard,1st Round,3,Cipolla F.,Lacko L.,99.0,74.0,529.0,697.0,1.0,1.0,,,,,,,,,0.0,0.0,Retired,3.75,1.25,3.75,1.25,3.4,1.3,3.7,1.32,3.25,1.29,4.4,1.35,3.64,1.27,2013-2276,Zagreb,Hard,28,A,2013-02-06,7,104262,,,Cipolla F.,R,173.0,ITA,29.2950034223,99.0,529.0,105041,8.0,,Lacko L.,R,185.0,SVK,25.2566735113,74.0,697.0,1-1 RET,3,R32,11.0,1.0,2.0,12.0,7.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,7.0,3.0,1.0,1.0,0.0,0.0
206,9,Zagreb,PBZ Zagreb Indoors,2013-02-06,ATP250,Indoor,Hard,1st Round,3,Haase R.,Veic A.,58.0,126.0,755.0,421.0,2.0,6.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,1.28,3.5,1.35,3.0,1.33,3.25,1.34,3.54,1.33,3.0,1.37,3.75,1.32,3.28,2013-2276,Zagreb,Hard,28,A,2013-02-06,11,104898,,,Haase R.,R,190.0,NED,25.8343600274,58.0,755.0,105099,,WC,Veic A.,R,180.0,CRO,24.9637234771,126.0,421.0,2-6 6-3 6-3,3,R32,99.0,15.0,3.0,73.0,40.0,34.0,17.0,13.0,1.0,3.0,2.0,5.0,83.0,48.0,32.0,18.0,13.0,2.0,5.0
207,9,Zagreb,PBZ Zagreb Indoors,2013-02-06,ATP250,Indoor,Hard,1st Round,3,Baghdatis M.,Kamke T.,36.0,89.0,1070.0,577.0,6.0,7.0,6.0,2.0,6.0,4.0,,,,,2.0,1.0,Completed,1.2,4.33,1.18,4.5,1.17,4.5,1.22,4.74,1.14,5.0,1.22,5.5,1.17,4.78,2013-2276,Zagreb,Hard,28,A,2013-02-06,3,104571,6.0,,Baghdatis M.,R,183.0,CYP,27.6358658453,36.0,1070.0,104735,,,Kamke T.,R,180.0,GER,26.7104722793,89.0,577.0,6-7(6) 6-2 6-4,3,R32,121.0,11.0,3.0,87.0,48.0,43.0,22.0,15.0,1.0,1.0,2.0,3.0,112.0,66.0,45.0,25.0,15.0,7.0,10.0
208,9,Zagreb,PBZ Zagreb Indoors,2013-02-06,ATP250,Indoor,Hard,1st Round,3,Dodig I.,Becker B.,63.0,56.0,743.0,778.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.6,2.25,1.53,2.38,1.59,2.5,1.62,2.2,1.85,2.75,1.58,2.33,2013-2276,Zagreb,Hard,28,A,2013-02-06,5,104471,,,Dodig I.,R,183.0,CRO,28.090349076,63.0,743.0,103794,,,Becker B.,R,178.0,GER,31.6386036961,56.0,778.0,6-2 7-6(3),3,R32,83.0,8.0,3.0,56.0,30.0,28.0,16.0,10.0,0.0,0.0,8.0,1.0,77.0,43.0,34.0,15.0,10.0,7.0,9.0
209,9,Zagreb,PBZ Zagreb Indoors,2013-02-06,ATP250,Indoor,Hard,2nd Round,3,Youzhny M.,Sijsling I.,32.0,66.0,1165.0,732.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.45,2.65,1.44,2.62,1.56,2.59,1.4,2.75,1.56,2.92,1.48,2.59,2013-2276,Zagreb,Hard,28,A,2013-02-06,15,104022,3.0,,Youzhny M.,R,183.0,RUS,30.6146475017,32.0,1165.0,104997,,,Sijsling I.,R,190.0,NED,25.4674880219,66.0,732.0,6-3 6-2,3,R16,69.0,5.0,1.0,53.0,32.0,29.0,11.0,9.0,2.0,2.0,3.0,4.0,67.0,40.0,25.0,12.0,8.0,8.0,11.0
210,9,Zagreb,PBZ Zagreb Indoors,2013-02-07,ATP250,Indoor,Hard,2nd Round,3,Haase R.,Klizan M.,58.0,33.0,755.0,1165.0,6.0,2.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.57,2.25,1.6,2.2,1.67,2.1,1.75,2.21,1.62,2.2,1.75,2.4,1.64,2.21,2013-2276,Zagreb,Hard,28,A,2013-02-07,19,104898,,,Haase R.,R,190.0,NED,25.8343600274,58.0,755.0,105373,5.0,,Klizan M.,L,190.0,SVK,23.5701574264,33.0,1165.0,6-2 4-6 6-4,3,R16,119.0,14.0,2.0,80.0,51.0,41.0,17.0,14.0,3.0,4.0,3.0,3.0,92.0,48.0,35.0,24.0,14.0,8.0,11.0
211,9,Zagreb,PBZ Zagreb Indoors,2013-02-07,ATP250,Indoor,Hard,2nd Round,3,Melzer J.,Devvarman S.,29.0,395.0,1245.0,97.0,1.0,6.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.33,3.25,1.35,3.0,1.3,3.4,1.4,3.22,1.3,3.2,1.4,3.55,1.33,3.19,2013-2276,Zagreb,Hard,28,A,2013-02-07,18,103781,4.0,,Melzer J.,L,183.0,AUT,31.7070499658,29.0,1245.0,104500,,,Devvarman S.,R,180.0,IND,27.9753593429,395.0,97.0,1-6 7-6(5) 6-2,3,R16,126.0,2.0,7.0,98.0,61.0,44.0,17.0,13.0,7.0,9.0,3.0,1.0,91.0,54.0,38.0,21.0,14.0,1.0,3.0
212,9,Zagreb,PBZ Zagreb Indoors,2013-02-07,ATP250,Indoor,Hard,2nd Round,3,Kavcic B.,Baghdatis M.,83.0,36.0,614.0,1070.0,3.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,6.0,1.12,4.75,1.16,4.5,1.17,6.12,1.16,4.5,1.17,6.5,1.18,5.41,1.14,2013-2276,Zagreb,Hard,28,A,2013-02-07,14,104882,,,Kavcic B.,R,188.0,SLO,25.9219712526,83.0,614.0,104571,6.0,,Baghdatis M.,R,183.0,CYP,27.6358658453,36.0,1070.0,3-6 7-6(2) 6-4,3,R16,129.0,7.0,2.0,96.0,66.0,47.0,16.0,15.0,3.0,6.0,12.0,7.0,103.0,58.0,42.0,23.0,16.0,3.0,6.0
213,9,Zagreb,PBZ Zagreb Indoors,2013-02-07,ATP250,Indoor,Hard,2nd Round,3,Rosol L.,Cipolla F.,70.0,99.0,714.0,529.0,6.0,4.0,2.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.33,3.25,1.35,3.0,1.36,3.0,1.46,2.93,1.33,3.0,1.46,3.45,1.35,3.09,2013-2276,Zagreb,Hard,28,A,2013-02-07,17,104586,,,Rosol L.,R,196.0,CZE,27.5345653662,70.0,714.0,104262,,,Cipolla F.,R,173.0,ITA,29.2950034223,99.0,529.0,6-4 2-6 6-3,3,R16,112.0,5.0,1.0,80.0,44.0,33.0,17.0,13.0,6.0,10.0,2.0,4.0,88.0,60.0,37.0,14.0,14.0,5.0,10.0
214,9,Zagreb,PBZ Zagreb Indoors,2013-02-07,ATP250,Indoor,Hard,2nd Round,3,Petzschner P.,Marcan D.,122.0,377.0,436.0,107.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.14,5.05,,,1.18,5.61,,,1.18,6.0,1.15,5.33,2013-2276,Zagreb,Hard,28,A,2013-02-07,20,104332,,Q,Petzschner P.,R,185.0,GER,28.8678986995,122.0,436.0,105711,,LL,Marcan D.,R,,CRO,21.9794661191,377.0,107.0,6-3 6-4,3,R16,69.0,5.0,1.0,48.0,38.0,33.0,7.0,10.0,0.0,0.0,0.0,2.0,57.0,38.0,24.0,11.0,9.0,6.0,8.0
215,9,Zagreb,PBZ Zagreb Indoors,2013-02-07,ATP250,Indoor,Hard,2nd Round,3,Cilic M.,Zemlja G.,12.0,60.0,2375.0,752.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.15,5.0,1.14,5.0,1.13,7.04,1.14,5.0,1.18,7.04,1.14,5.56,2013-2276,Zagreb,Hard,28,A,2013-02-07,13,105227,1.0,,Cilic M.,R,198.0,CRO,24.3531827515,12.0,2375.0,104813,,,Zemlja G.,R,183.0,SLO,26.3518138261,60.0,752.0,6-2 6-3,3,R16,66.0,11.0,1.0,53.0,34.0,28.0,12.0,9.0,4.0,4.0,4.0,3.0,46.0,27.0,15.0,11.0,8.0,1.0,4.0
216,9,Zagreb,PBZ Zagreb Indoors,2013-02-07,ATP250,Indoor,Hard,2nd Round,3,Dodig I.,Karlovic I.,63.0,130.0,743.0,411.0,7.0,6.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.57,2.25,1.6,2.25,1.62,2.2,1.71,2.27,1.62,2.2,1.73,2.38,1.63,2.23,2013-2276,Zagreb,Hard,28,A,2013-02-07,16,104471,,,Dodig I.,R,183.0,CRO,28.090349076,63.0,743.0,103333,,,Karlovic I.,R,208.0,CRO,33.9356605065,130.0,411.0,7-6(2) 6-7(2) 6-3,3,R16,110.0,4.0,0.0,106.0,90.0,67.0,9.0,17.0,4.0,5.0,22.0,3.0,88.0,55.0,47.0,16.0,16.0,0.0,2.0
217,10,Rotterdam,ABN AMRO World Tennis Tournament,2013-02-11,ATP500,Indoor,Hard,1st Round,3,Hanescu V.,Janowicz J.,65.0,26.0,753.0,1374.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,3.75,1.25,3.75,1.25,3.75,1.25,3.82,1.3,3.75,1.22,4.1,1.33,3.63,1.27,2013-407,Rotterdam,Hard,32,A,2013-02-11,4,103812,,,Hanescu V.,R,198.0,ROU,31.5619438741,65.0,753.0,105668,7.0,,Janowicz J.,R,203.0,POL,22.2477754962,26.0,1374.0,7-6(4) 6-3,3,R32,92.0,8.0,1.0,79.0,64.0,47.0,6.0,11.0,2.0,3.0,10.0,5.0,63.0,37.0,28.0,12.0,10.0,2.0,4.0
218,10,Rotterdam,ABN AMRO World Tennis Tournament,2013-02-11,ATP500,Indoor,Hard,1st Round,3,Viola M.,Granollers M.,145.0,34.0,372.0,1125.0,5.0,7.0,6.0,3.0,6.0,1.0,,,,,2.0,1.0,Completed,3.0,1.36,3.3,1.3,3.25,1.33,3.18,1.4,3.25,1.29,3.5,1.4,3.14,1.34,2013-407,Rotterdam,Hard,32,A,2013-02-11,7,104970,,Q,Viola M.,R,,ITA,25.6016427105,145.0,372.0,104719,,,Granollers M.,R,190.0,ESP,26.8364134155,34.0,1125.0,5-7 6-3 6-1,3,R32,124.0,5.0,1.0,95.0,62.0,39.0,21.0,14.0,8.0,11.0,5.0,2.0,83.0,44.0,29.0,17.0,14.0,7.0,13.0
219,10,Rotterdam,ABN AMRO World Tennis Tournament,2013-02-11,ATP500,Indoor,Hard,1st Round,3,Simon G.,Brands D.,14.0,102.0,2235.0,522.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.55,2.35,1.53,2.38,1.61,2.45,1.57,2.25,1.68,2.62,1.58,2.34,2013-407,Rotterdam,Hard,32,A,2013-02-11,8,104468,5.0,,Simon G.,R,183.0,FRA,28.1259411362,14.0,2235.0,104978,,Q,Brands D.,R,196.0,GER,25.5742642026,102.0,522.0,7-6(3) 6-4,3,R32,92.0,5.0,2.0,64.0,33.0,27.0,18.0,11.0,1.0,3.0,4.0,3.0,80.0,63.0,40.0,5.0,11.0,7.0,10.0
220,10,Rotterdam,ABN AMRO World Tennis Tournament,2013-02-11,ATP500,Indoor,Hard,1st Round,3,Dimitrov G.,Tomic B.,41.0,45.0,973.0,895.0,6.0,3.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.2,1.61,2.15,1.65,2.1,1.67,2.2,1.74,2.1,1.67,2.25,1.8,2.12,1.69,2013-407,Rotterdam,Hard,32,A,2013-02-11,10,105777,,,Dimitrov G.,R,188.0,BUL,21.7440109514,41.0,973.0,106071,,,Tomic B.,R,193.0,AUS,20.3093771389,45.0,895.0,6-3 3-6 6-3,3,R32,94.0,8.0,4.0,93.0,62.0,48.0,16.0,14.0,5.0,6.0,4.0,0.0,80.0,60.0,40.0,10.0,13.0,5.0,7.0
221,10,Rotterdam,ABN AMRO World Tennis Tournament,2013-02-11,ATP500,Indoor,Hard,1st Round,3,Davydenko N.,Mayer F.,37.0,28.0,1050.0,1260.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.3,3.3,1.29,3.5,1.32,3.65,1.33,3.0,1.36,4.0,1.3,3.41,2013-407,Rotterdam,Hard,32,A,2013-02-11,9,103786,,,Davydenko N.,R,178.0,RUS,31.6960985626,37.0,1050.0,104252,8.0,,Mayer F.,R,190.0,GER,29.3552361396,28.0,1260.0,6-3 6-2,3,R32,67.0,2.0,1.0,68.0,34.0,23.0,20.0,9.0,3.0,5.0,1.0,2.0,42.0,23.0,10.0,7.0,8.0,1.0,6.0
222,10,Rotterdam,ABN AMRO World Tennis Tournament,2013-02-12,ATP500,Indoor,Hard,1st Round,3,De Bakker T.,Youzhny M.,123.0,30.0,437.0,1210.0,3.0,6.0,7.0,6.0,4.0,1.0,,,,,1.0,1.0,Retired,5.0,1.16,4.25,1.2,4.33,1.2,5.14,1.2,3.75,1.22,5.5,1.23,4.67,1.18,2013-407,Rotterdam,Hard,32,A,2013-02-12,2,105217,,WC,De Bakker T.,R,193.0,NED,24.3969883641,123.0,437.0,104022,,,Youzhny M.,R,183.0,RUS,30.6338124572,30.0,1210.0,3-6 7-6(2) 4-1 RET,3,R32,119.0,15.0,1.0,93.0,54.0,41.0,18.0,12.0,3.0,5.0,4.0,1.0,77.0,46.0,33.0,18.0,14.0,1.0,4.0
223,10,Rotterdam,ABN AMRO World Tennis Tournament,2013-02-12,ATP500,Indoor,Hard,1st Round,3,Benneteau J.,Kamke T.,39.0,90.0,1025.0,577.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.25,3.75,,,,,,,,,1.25,3.75,1.25,3.75,2013-407,Rotterdam,Hard,32,A,2013-02-12,3,103898,,,Benneteau J.,R,185.0,FRA,31.1457905544,39.0,1025.0,104735,,LL,Kamke T.,R,180.0,GER,26.7296372348,90.0,577.0,6-3 6-2,3,R32,75.0,11.0,2.0,58.0,41.0,31.0,10.0,9.0,0.0,0.0,1.0,2.0,63.0,35.0,20.0,13.0,8.0,9.0,12.0
224,10,Rotterdam,ABN AMRO World Tennis Tournament,2013-02-12,ATP500,Indoor,Hard,1st Round,3,Gulbis E.,Haase R.,132.0,50.0,403.0,845.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.61,2.2,1.6,2.25,1.8,1.91,1.69,2.28,1.67,2.1,1.82,2.28,1.69,2.12,2013-407,Rotterdam,Hard,32,A,2013-02-12,15,105208,,Q,Gulbis E.,R,190.0,LAT,24.4517453799,132.0,403.0,104898,,,Haase R.,R,190.0,NED,25.8535249829,50.0,845.0,6-2 6-1,3,R32,50.0,6.0,0.0,42.0,30.0,25.0,7.0,8.0,0.0,0.0,5.0,2.0,41.0,28.0,15.0,4.0,7.0,3.0,7.0
225,10,Rotterdam,ABN AMRO World Tennis Tournament,2013-02-12,ATP500,Indoor,Hard,1st Round,3,Nieminen J.,Goffin D.,56.0,49.0,790.0,855.0,6.0,0.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.6,2.25,1.57,2.25,1.64,2.37,1.62,2.2,1.8,2.4,1.61,2.27,2013-407,Rotterdam,Hard,32,A,2013-02-12,14,103813,,,Nieminen J.,L,185.0,FIN,31.5564681725,56.0,790.0,105676,,,Goffin D.,R,163.0,BEL,22.1820670773,49.0,855.0,6-0 6-0,3,R32,60.0,1.0,0.0,51.0,38.0,23.0,9.0,6.0,3.0,3.0,0.0,8.0,52.0,32.0,15.0,4.0,6.0,6.0,12.0
226,10,Rotterdam,ABN AMRO World Tennis Tournament,2013-02-13,ATP500,Indoor,Hard,1st Round,3,Bachinger M.,Seppi A.,125.0,18.0,436.0,1765.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,4.33,1.2,3.75,1.25,3.75,1.25,4.25,1.26,3.5,1.25,4.7,1.29,3.95,1.24,2013-407,Rotterdam,Hard,32,A,2013-02-13,13,104897,,Q,Bachinger M.,R,188.0,GER,25.864476386,125.0,436.0,104312,6.0,,Seppi A.,R,190.0,ITA,28.9746748802,18.0,1765.0,6-3 6-4,3,R32,72.0,11.0,3.0,65.0,37.0,29.0,15.0,10.0,4.0,4.0,1.0,1.0,55.0,34.0,28.0,7.0,9.0,3.0,5.0
227,10,Rotterdam,ABN AMRO World Tennis Tournament,2013-02-13,ATP500,Indoor,Hard,1st Round,3,Gasquet R.,Troicki V.,10.0,40.0,2925.0,995.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.15,4.85,1.2,4.33,1.17,5.7,1.17,4.5,1.2,6.1,1.16,4.99,2013-407,Rotterdam,Hard,32,A,2013-02-13,12,104755,4.0,,Gasquet R.,R,185.0,FRA,26.6529774127,10.0,2925.0,104678,,,Troicki V.,R,193.0,SRB,27.0034223135,40.0,995.0,7-6(3) 6-1,3,R32,83.0,2.0,2.0,55.0,34.0,24.0,15.0,9.0,0.0,1.0,11.0,3.0,72.0,41.0,27.0,11.0,10.0,5.0,9.0
